x Ef Eg
10 0.1398818 1.110009
9.9999 0.13988363 1.110009
9.999799 0.13988548 1.110009
9.999693 0.1398874 1.110009
9.999579 0.13988943 1.110009
9.999455 0.13989164 1.110009
9.999316 0.13989409 1.110009
9.999156 0.13989686 1.110009
9.998971 0.13990004 1.110009
9.998751 0.13990375 1.110009
9.998487 0.13990813 1.110009
9.998166 0.13991334 1.110009
9.997769 0.13991958 1.110009
9.997276 0.1399271 1.110009
9.996655 0.13993616 1.110009
9.995867 0.13994704 1.110009
9.994862 0.13996 1.110009
9.993572 0.13997522 1.110009
9.991907 0.13999275 1.110009
9.989751 0.14001232 1.110009
9.986951 0.1400333 1.110009
9.98331 0.14005456 1.110009
9.978574 0.14007455 1.110009
9.972413 0.1400916 1.110009
9.96441 0.1401044 1.110009
9.954038 0.14011257 1.110009
9.940637 0.14011683 1.110009
9.92339 0.14011855 1.110009
9.901299 0.14011907 1.110009
9.873159 0.14011918 1.110009
9.837538 0.1401192 1.110009
9.79276 0.1401192 1.110009
9.736902 0.1401192 1.110009
9.667796 0.1401192 1.110009
9.583061 0.1401192 1.110009
9.48014 0.1401192 1.110009
9.356379 0.1401192 1.110009
9.209113 0.1401192 1.110009
9.035797 0.1401192 1.110009
8.834139 0.1401192 1.110009
8.602264 0.1401192 1.110009
8.338876 0.1401192 1.110009
8.043417 0.1401192 1.110009
7.716204 0.1401192 1.110009
7.358533 0.1401192 1.110009
6.97274 0.14011921 1.110009
6.562193 0.14011921 1.110009
6.131229 0.14011921 1.110009
5.685025 0.14011921 1.110009
5.229404 0.14011921 1.110009
4.770596 0.14011921 1.110009
4.314975 0.14011921 1.110009
3.868771 0.14011921 1.110009
3.437807 0.14011921 1.110009
3.02726 0.14011921 1.110009
2.641467 0.14011921 1.110009
2.283796 0.14011921 1.110009
1.956583 0.14011921 1.110009
1.661124 0.14011921 1.110009
1.397736 0.14011921 1.110009
1.165861 0.14011921 1.110009
0.964203000000001 0.14011921 1.110009
0.790887000000001 0.14011921 1.110009
0.643621 0.14011921 1.110009
0.519860000000001 0.14011921 1.110009
0.416938999999999 0.14011921 1.110009
0.332204000000001 0.14011921 1.110009
0.263097999999999 0.14011923 1.110009
0.207239999999999 0.1401196 1.110009
0.162462000000001 0.14012512 1.110009
0.126840999999999 0.14018002 1.110009
0.0987009999999984 0.14054867 1.110009
0.0766099999999987 0.14224868 1.110009
0.0593630000000012 0.14771313 1.110009
0.0459619999999994 0.16000944 1.110009
0.040776000000001 0.16873997 1.110009
0.0355899999999991 0.1802305 1.110009
0.0315890000000003 0.19131242 1.110009
0.0275870000000005 0.20450255 1.110009
0.0245069999999998 0.21618316 1.110009
0.0214260000000017 0.22923378 1.110009
0.0166900000000005 0.25203157 1.110009
0.0130489999999988 0.27184278 1.110009
0.0102490000000017 0.28844054 1.110009
0.0080929999999988 0.30203443 1.110009
0.00642799999999966 0.31301489 1.110009
0.00513799999999875 0.32181493 1.110009
0.0041329999999995 0.32884297 1.110009
0.00334499999999949 0.33445506 1.110009
0.00272400000000061 0.33894809 1.110009
0.00223099999999832 0.34256283 1.110009
0.00183399999999878 0.3454912 1.110009
0.00151299999999921 0.34788449 1.110009
0.00124900000000139 0.34986129 1.110009
0.00102899999999906 0.35151431 1.110009
0.000844000000000733 0.35291621 1.110009
0.000683999999999685 0.35412414 1.110009
0.000544999999998907 0.35518358 1.110009
0.000420999999999339 0.35613123 1.110009
0.000306999999999391 0.35699746 1.110009
0.000201000000000562 0.35780826 1.110009
9.99999999997669E-5 0.35858699 1.110009
0 0.359356 1.110009
