x Ef Eg
10 0.27815897 1.118389
9.9999 0.27816236 1.118389
9.999799 0.27816579 1.118389
9.999693 0.27816938 1.118389
9.999579 0.27817321 1.118389
9.999455 0.27817741 1.118389
9.999316 0.27818211 1.118389
9.999156 0.27818747 1.118389
9.998971 0.27819372 1.118389
9.998751 0.2782011 1.118389
9.998487 0.27820995 1.118389
9.998166 0.27822071 1.118389
9.997769 0.27823394 1.118389
9.997276 0.27825035 1.118389
9.996655 0.27827091 1.118389
9.995867 0.27829683 1.118389
9.994862 0.27832969 1.118389
9.993572 0.27837151 1.118389
9.991907 0.27842485 1.118389
9.989751 0.27849291 1.118389
9.986951 0.27857958 1.118389
9.98331 0.27868951 1.118389
9.978574 0.27882796 1.118389
9.972413 0.27900059 1.118389
9.96441 0.27921288 1.118389
9.954038 0.27946918 1.118389
9.940637 0.27977136 1.118389
9.92339 0.2801171 1.118389
9.901299 0.28049808 1.118389
9.873159 0.28089886 1.118389
9.837538 0.2812972 1.118389
9.79276 0.28166681 1.118389
9.736902 0.28198267 1.118389
9.667796 0.28222754 1.118389
9.583061 0.28239692 1.118389
9.48014 0.28249971 1.118389
9.356379 0.28255351 1.118389
9.209113 0.28257743 1.118389
9.035797 0.28258637 1.118389
8.834139 0.28258915 1.118389
8.602264 0.28258989 1.118389
8.338876 0.28259007 1.118389
8.043417 0.28259013 1.118389
7.716204 0.28259017 1.118389
7.358533 0.28259021 1.118389
6.97274 0.28259025 1.118389
6.562193 0.2825903 1.118389
6.131229 0.28259034 1.118389
5.685025 0.28259038 1.118389
5.229404 0.28259043 1.118389
4.770596 0.28259047 1.118389
4.314975 0.28259051 1.118389
3.868771 0.28259055 1.118389
3.437807 0.28259058 1.118389
3.02726 0.28259063 1.118389
2.641467 0.28259076 1.118389
2.283796 0.28259171 1.118389
1.956583 0.28259899 1.118389
1.661124 0.28264754 1.118389
1.397736 0.28292074 1.118389
1.165861 0.28419794 1.118389
0.964203000000001 0.28906491 1.118389
0.877545000000001 0.29512451 1.118389
0.790887000000001 0.3053485 1.118389
0.717254000000001 0.31907141 1.118389
0.643621 0.33883684 1.118389
0.581741000000001 0.36099047 1.118389
0.519860000000001 0.38862541 1.118389
0.468399000000002 0.41594529 1.118389
0.442668999999999 0.43110304 1.118389
0.416938999999999 0.44726274 1.118389
0.374571 0.47605938 1.118389
0.353387999999999 0.49148024 1.118389
0.332204000000001 0.50758307 1.118389
0.297650999999998 0.5353118 1.118389
0.263097999999999 0.56485563 1.118389
0.235168999999999 0.59006286 1.118389
0.207239999999999 0.6164563 1.118389
0.184850999999998 0.63847081 1.118389
0.162462000000001 0.66124816 1.118389
0.144652000000001 0.67991327 1.118389
0.126840999999999 0.69906266 1.118389
0.112770999999999 0.71453405 1.118389
0.0987009999999984 0.7303107 1.118389
0.0766099999999987 0.7557039 1.118389
0.0593630000000012 0.77607697 1.118389
0.0459619999999994 0.79226047 1.118389
0.0355899999999991 0.80501761 1.118389
0.0275870000000005 0.81501433 1.118389
0.0214260000000017 0.82281243 1.118389
0.0166900000000005 0.82887521 1.118389
0.0130489999999988 0.83357858 1.118389
0.0102490000000017 0.83722365 1.118389
0.0080929999999988 0.84004904 1.118389
0.00642799999999966 0.84224216 1.118389
0.00513799999999875 0.84394901 1.118389
0.0041329999999995 0.84528262 1.118389
0.00334499999999949 0.84633001 1.118389
0.00272400000000061 0.84715792 1.118389
0.00223099999999832 0.84781743 1.118389
0.00183399999999878 0.84834756 1.118389
0.00151299999999921 0.84877814 1.118389
0.00124900000000139 0.849132 1.118389
0.00102899999999906 0.84942669 1.118389
0.000844000000000733 0.84967576 1.118389
0.000683999999999685 0.84988975 1.118389
0.000544999999998907 0.85007696 1.118389
0.000420999999999339 0.85024405 1.118389
0.000306999999999391 0.85039648 1.118389
0.000201000000000562 0.8505389 1.118389
9.99999999997669E-5 0.85067545 1.118389
0 0.85081008 1.118389
