Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.247890474E+00 1.217529874E+00 3.036060000E-02 1.218024150E+00 1.190077049E+00 2.794710100E-02 2.986632400E-02 2.745282500E-02
1.468000E+10 1.248325302E+00 1.217856503E+00 3.046879900E-02 1.227129988E+00 1.198346854E+00 2.878313400E-02 2.119531400E-02 1.950964900E-02
2.154000E+10 1.248950150E+00 1.218327696E+00 3.062245400E-02 1.234089867E+00 1.204637486E+00 2.945238100E-02 1.486028300E-02 1.369021000E-02
3.162000E+10 1.249839410E+00 1.219002068E+00 3.083734200E-02 1.239517128E+00 1.209486534E+00 3.003059400E-02 1.032228200E-02 9.515534000E-03
4.642000E+10 1.251088032E+00 1.219956730E+00 3.113130200E-02 1.243969303E+00 1.213390424E+00 3.057887900E-02 7.118729000E-03 6.566306000E-03
6.813000E+10 1.252808134E+00 1.221287206E+00 3.152092800E-02 1.247926240E+00 1.216781299E+00 3.114494100E-02 4.881894000E-03 4.505907000E-03
1.000000E+11 1.255116606E+00 1.223102268E+00 3.201433800E-02 1.251783357E+00 1.220024088E+00 3.175926900E-02 3.333249000E-03 3.078180000E-03
1.468000E+11 1.258108905E+00 1.225508165E+00 3.260074000E-02 1.255840316E+00 1.223413228E+00 3.242708800E-02 2.268589000E-03 2.094937000E-03
2.154000E+11 1.261819359E+00 1.228580947E+00 3.323841200E-02 1.260278171E+00 1.227159512E+00 3.311865900E-02 1.541188000E-03 1.421435000E-03
3.162000E+11 1.266182125E+00 1.232329136E+00 3.385298900E-02 1.265135029E+00 1.231366572E+00 3.376845700E-02 1.047096000E-03 9.625640000E-04
4.642000E+11 1.271019913E+00 1.236662966E+00 3.435694700E-02 1.270306651E+00 1.236011120E+00 3.429553100E-02 7.132620000E-04 6.518460000E-04
6.813000E+11 1.276083880E+00 1.241392739E+00 3.469114100E-02 1.275595180E+00 1.240949751E+00 3.464542900E-02 4.887000000E-04 4.429880000E-04
1.000000E+12 1.281131263E+00 1.246270276E+00 3.486098700E-02 1.280793085E+00 1.245966650E+00 3.482643500E-02 3.381780000E-04 3.036260000E-04
1.468000E+12 1.285990845E+00 1.251059943E+00 3.493090200E-02 1.285753279E+00 1.250848813E+00 3.490446600E-02 2.375660000E-04 2.111300000E-04
2.154000E+12 1.290580367E+00 1.255600114E+00 3.498025300E-02 1.290409959E+00 1.255450308E+00 3.495965100E-02 1.704080000E-04 1.498060000E-04
3.162000E+12 1.294887510E+00 1.259825908E+00 3.506160200E-02 1.294761987E+00 1.259716960E+00 3.504502700E-02 1.255230000E-04 1.089480000E-04
4.642000E+12 1.298944751E+00 1.263752327E+00 3.519242400E-02 1.298849496E+00 1.263670910E+00 3.517858600E-02 9.525500000E-05 8.141700000E-05
6.813000E+12 1.302810811E+00 1.267440553E+00 3.537025800E-02 1.302736308E+00 1.267377994E+00 3.535831400E-02 7.450300000E-05 6.255900000E-05
1.000000E+13 1.306556456E+00 1.270968644E+00 3.558781200E-02 1.306496548E+00 1.270919274E+00 3.557727400E-02 5.990800000E-05 4.937000000E-05
