fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_330 001_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 6.666688310E-14 1.000000000E+20 1.235366747E+00 4.485201163E-15 3.503255301E-05 
001_330_SRH 001_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 6.862583771E-15 1.000000000E+20 1.331141327E+00 3.744223039E-15 5.585167607E-04 
002_330 002_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 6.963865050E-14 1.000000000E+20 1.258572742E+00 6.191315624E-15 5.912708783E-05 
002_330_SRH 002_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.002220554E-14 1.000000000E+20 1.331254601E+00 5.495373326E-15 5.612775384E-04 
003_330 003_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 7.393225220E-14 1.000000000E+20 1.277304623E+00 8.721427565E-15 9.271056392E-05 
003_330_SRH 003_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.460299523E-14 1.000000000E+20 1.331419042E+00 8.065272007E-15 5.653141480E-04 
004_330 004_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 8.011430573E-14 1.000000000E+20 1.291916600E+00 1.245478150E-14 1.364210370E-04 
004_330_SRH 004_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.120744094E-14 1.000000000E+20 1.331656551E+00 1.183645765E-14 5.712053661E-04 
005_330 005_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 8.895492167E-14 1.000000000E+20 1.303102190E+00 1.794975544E-14 1.900501387E-04 
005_330_SRH 005_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.065468247E-14 1.000000000E+20 1.331997210E+00 1.736994754E-14 5.797813476E-04 
006_330 006_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.014660092E-13 1.000000000E+20 1.311634545E+00 2.602687677E-14 2.523866689E-04 
006_330_SRH 006_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 4.401962195E-14 1.000000000E+20 1.332480944E+00 2.548831825E-14 5.922188522E-04 
007_330 007_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.189122883E-13 1.000000000E+20 1.318220626E+00 3.789031740E-14 3.216186730E-04 
