Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.237208407E+00 1.091937435E+0 1.452709720E-01 1.237208407E+00 1.091937435E+0 1.452709720E-01
1.468000E+10 1.237235564E+00 1.088897968E+0 1.483375960E-01 1.237235564E+00 1.088897968E+0 1.483375960E-01
2.154000E+10 1.237275518E+00 1.085961339E+0 1.513141790E-01 1.237275518E+00 1.085961339E+0 1.513141790E-01
3.162000E+10 1.237333463E+00 1.083117276E+0 1.542161870E-01 1.237333463E+00 1.083117276E+0 1.542161870E-01
4.642000E+10 1.237417225E+00 1.080365797E+0 1.570514280E-01 1.237417225E+00 1.080365797E+0 1.570514280E-01
6.813000E+10 1.237538195E+00 1.077706125E+0 1.598320700E-01 1.237538195E+00 1.077706125E+0 1.598320700E-01
1.000000E+11 1.237710914E+00 1.075133106E+0 1.625778080E-01 1.237710914E+00 1.075133106E+0 1.625778080E-01
1.468000E+11 1.237954700E+00 1.072643462E+0 1.653112380E-01 1.237954700E+00 1.072643462E+0 1.653112380E-01
2.154000E+11 1.238293389E+00 1.070238426E+0 1.680549630E-01 1.238293389E+00 1.070238426E+0 1.680549630E-01
3.162000E+11 1.238752657E+00 1.067909549E+0 1.708431080E-01 1.238752657E+00 1.067909549E+0 1.708431080E-01
4.642000E+11 1.239356956E+00 1.065656813E+0 1.737001430E-01 1.239356956E+00 1.065656813E+0 1.737001430E-01
6.813000E+11 1.240120550E+00 1.063479547E+0 1.766410030E-01 1.240120550E+00 1.063479547E+0 1.766410030E-01
1.000000E+12 1.241038628E+00 1.061373504E+0 1.796651240E-01 1.241038628E+00 1.061373504E+0 1.796651240E-01
1.468000E+12 1.242105810E+00 1.059335971E+0 1.827698390E-01 1.242105810E+00 1.059335971E+0 1.827698390E-01
2.154000E+12 1.247208508E+00 1.057367932E+0 1.898405760E-01 1.247208508E+00 1.057367932E+0 1.898405760E-01
3.162000E+12 1.249263245E+00 1.055462448E+0 1.938007970E-01 1.249263245E+00 1.055462448E+0 1.938007970E-01
4.642000E+12 1.250261665E+00 1.053619481E+0 1.966421840E-01 1.250261665E+00 1.053619481E+0 1.966421840E-01
6.813000E+12 1.251592982E+00 1.051838462E+0 1.997545200E-01 1.251592982E+00 1.051838462E+0 1.997545200E-01
1.000000E+13 1.260203596E+00 1.050115894E+0 2.100877020E-01 1.260203596E+00 1.050115894E+0 2.100877020E-01
