Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.209611822E+00 1.252625009E+0 -4.301318700E-02 1.209611822E+00 1.252625009E+0 -4.301318700E-02
1.468000E+10 1.209615867E+00 1.243543945E+0 -3.392807800E-02 1.209615867E+00 1.243543945E+0 -3.392807800E-02
2.154000E+10 1.209621485E+00 1.234787467E+0 -2.516598200E-02 1.209621485E+00 1.234787467E+0 -2.516598200E-02
3.162000E+10 1.209629482E+00 1.226324404E+0 -1.669492200E-02 1.209629482E+00 1.226324404E+0 -1.669492200E-02
4.642000E+10 1.209640955E+00 1.218154258E+0 -8.513303000E-03 1.209640955E+00 1.218154258E+0 -8.513303000E-03
6.813000E+10 1.209657449E+00 1.210274077E+0 -6.166280000E-04 1.209657449E+00 1.210274077E+0 -6.166280000E-04
1.000000E+11 1.209681050E+00 1.202667907E+0 7.013143000E-03 1.209681050E+00 1.202667907E+0 7.013143000E-03
1.468000E+11 1.209714532E+00 1.195325369E+0 1.438916300E-02 1.209714532E+00 1.195325369E+0 1.438916300E-02
2.154000E+11 1.209761365E+00 1.188249353E+0 2.151201200E-02 1.209761365E+00 1.188249353E+0 2.151201200E-02
3.162000E+11 1.209825601E+00 1.181414241E+0 2.841136000E-02 1.209825601E+00 1.181414241E+0 2.841136000E-02
4.642000E+11 1.209911357E+00 1.174819242E+0 3.509211500E-02 1.209911357E+00 1.174819242E+0 3.509211500E-02
6.813000E+11 1.210021787E+00 1.168461596E+0 4.156019100E-02 1.210021787E+00 1.168461596E+0 4.156019100E-02
1.000000E+12 1.210157642E+00 1.162328082E+0 4.782956000E-02 1.210157642E+00 1.162328082E+0 4.782956000E-02
1.468000E+12 1.210315852E+00 1.156410010E+0 5.390584200E-02 1.210315852E+00 1.156410010E+0 5.390584200E-02
2.154000E+12 1.210496765E+00 1.150709404E+0 5.978736100E-02 1.210496765E+00 1.150709404E+0 5.978736100E-02
3.162000E+12 1.221897774E+00 1.145205344E+0 7.669243000E-02 1.221897774E+00 1.145205344E+0 7.669243000E-02
4.642000E+12 1.234817623E+00 1.139896935E+0 9.492068800E-02 1.234817623E+00 1.139896935E+0 9.492068800E-02
6.813000E+12 1.235006473E+00 1.134781709E+0 1.002247640E-01 1.235006473E+00 1.134781709E+0 1.002247640E-01
1.000000E+13 1.235629262E+00 1.129848799E+0 1.057804630E-01 1.235629262E+00 1.129848799E+0 1.057804630E-01
