Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.171513262E+00 1.208399617E+0 -3.688635500E-02 1.171513262E+00 1.208399617E+0 -3.688635500E-02
1.468000E+10 1.178720905E+00 1.208604048E+0 -2.988314300E-02 1.178720905E+00 1.208604048E+0 -2.988314300E-02
2.154000E+10 1.184008539E+00 1.208796556E+0 -2.478801700E-02 1.184008539E+00 1.208796556E+0 -2.478801700E-02
3.162000E+10 1.187807994E+00 1.208978255E+0 -2.117026100E-02 1.187807994E+00 1.208978255E+0 -2.117026100E-02
4.642000E+10 1.191843682E+00 1.209149552E+0 -1.730587000E-02 1.191843682E+00 1.209149552E+0 -1.730587000E-02
6.813000E+10 1.196660347E+00 1.209310898E+0 -1.265055100E-02 1.196660347E+00 1.209310898E+0 -1.265055100E-02
1.000000E+11 1.199575313E+00 1.209462984E+0 -9.887671000E-03 1.199575313E+00 1.209462984E+0 -9.887671000E-03
1.468000E+11 1.204601340E+00 1.209606358E+0 -5.005018000E-03 1.204601340E+00 1.209606358E+0 -5.005018000E-03
2.154000E+11 1.205555167E+00 1.209741291E+0 -4.186124000E-03 1.205555167E+00 1.209741291E+0 -4.186124000E-03
3.162000E+11 1.216100163E+00 1.209868580E+0 6.231583000E-03 1.216100163E+00 1.209868580E+0 6.231583000E-03
4.642000E+11 1.216601899E+00 1.209988520E+0 6.613379000E-03 1.216601899E+00 1.209988520E+0 6.613379000E-03
6.813000E+11 1.217037443E+00 1.210101438E+0 6.936005000E-03 1.217037443E+00 1.210101438E+0 6.936005000E-03
1.000000E+12 1.217441906E+00 1.210207828E+0 7.234078000E-03 1.217441906E+00 1.210207828E+0 7.234078000E-03
1.468000E+12 1.217832471E+00 1.210308080E+0 7.524391000E-03 1.217832471E+00 1.210308080E+0 7.524391000E-03
2.154000E+12 1.218214411E+00 1.210402392E+0 7.812019000E-03 1.218214411E+00 1.210402392E+0 7.812019000E-03
3.162000E+12 1.228105788E+00 1.210491327E+0 1.761446100E-02 1.228105788E+00 1.210491327E+0 1.761446100E-02
4.642000E+12 1.229870897E+00 1.210575099E+0 1.929579800E-02 1.229870897E+00 1.210575099E+0 1.929579800E-02
6.813000E+12 1.230204407E+00 1.210653938E+0 1.955046900E-02 1.230204407E+00 1.210653938E+0 1.955046900E-02
1.000000E+13 1.231931500E+00 1.210728196E+0 2.120330400E-02 1.231931500E+00 1.210728196E+0 2.120330400E-02
