T nFsrh nFBsrh dnsrh nF nFB dn
290 1.196706535E+00 1.000007985E+0 1.966985500E-01 1.196706535E+00 1.000007985E+0 1.966985500E-01
295 1.194394527E+00 1.000007713E+0 1.943868140E-01 1.194394527E+00 1.000007713E+0 1.943868140E-01
300 1.202638747E+00 1.000007461E+0 2.026312860E-01 1.202638747E+00 1.000007461E+0 2.026312860E-01
305 1.200622376E+00 1.000007227E+0 2.006151490E-01 1.200622376E+00 1.000007227E+0 2.006151490E-01
310 1.208671097E+00 1.000007010E+0 2.086640870E-01 1.208671097E+00 1.000007010E+0 2.086640870E-01
315 1.216522996E+00 1.000006807E+0 2.165161890E-01 1.216522996E+00 1.000006807E+0 2.165161890E-01
320 1.214421416E+00 1.000006618E+0 2.144147980E-01 1.214421416E+00 1.000006618E+0 2.144147980E-01
325 1.216791952E+00 1.000006441E+0 2.167855110E-01 1.216791952E+00 1.000006441E+0 2.167855110E-01
330 1.223843737E+00 1.000006276E+0 2.238374610E-01 1.223843737E+00 1.000006276E+0 2.238374610E-01
335 1.225992530E+00 1.000006121E+0 2.259864090E-01 1.225992530E+00 1.000006121E+0 2.259864090E-01
340 1.230835344E+00 1.000005975E+0 2.308293690E-01 1.230835344E+00 1.000005975E+0 2.308293690E-01
