T nFsrh nFBsrh dnsrh nF nFB dn
290 1.237403452E+00 1.000012182E+0 2.373912700E-01 1.237403452E+00 1.000012182E+0 2.373912700E-01
295 1.235006473E+00 1.000011767E+0 2.349947060E-01 1.235006473E+00 1.000011767E+0 2.349947060E-01
300 1.235478865E+00 1.000011383E+0 2.354674820E-01 1.235478865E+00 1.000011383E+0 2.354674820E-01
305 1.230255224E+00 1.000011026E+0 2.302441980E-01 1.230255224E+00 1.000011026E+0 2.302441980E-01
310 1.239879754E+00 1.000010694E+0 2.398690600E-01 1.239879754E+00 1.000010694E+0 2.398690600E-01
315 1.238655620E+00 1.000010385E+0 2.386452350E-01 1.238655620E+00 1.000010385E+0 2.386452350E-01
320 1.248219891E+00 1.000010096E+0 2.482097950E-01 1.248219891E+00 1.000010096E+0 2.482097950E-01
325 1.257494834E+00 1.000009827E+0 2.574850070E-01 1.257494834E+00 1.000009827E+0 2.574850070E-01
330 1.251592982E+00 1.000009574E+0 2.515834080E-01 1.251592982E+00 1.000009574E+0 2.515834080E-01
335 1.260528311E+00 1.000009338E+0 2.605189730E-01 1.260528311E+00 1.000009338E+0 2.605189730E-01
340 1.266973691E+00 1.000009116E+0 2.669645750E-01 1.266973691E+00 1.000009116E+0 2.669645750E-01
