T nFsrh nFBsrh dnsrh nF nFB dn
290 1.157399930E+00 1.000005611E+0 1.573943190E-01 1.157399930E+00 1.000005611E+0 1.573943190E-01
295 1.162924930E+00 1.000005420E+0 1.629195100E-01 1.162924930E+00 1.000005420E+0 1.629195100E-01
300 1.168112578E+00 1.000005243E+0 1.681073350E-01 1.168112578E+00 1.000005243E+0 1.681073350E-01
305 1.172138671E+00 1.000005079E+0 1.721335920E-01 1.172138671E+00 1.000005079E+0 1.721335920E-01
310 1.165858228E+00 1.000004926E+0 1.658533020E-01 1.165858228E+00 1.000004926E+0 1.658533020E-01
315 1.145118207E+00 1.000004783E+0 1.451134240E-01 1.145118207E+00 1.000004783E+0 1.451134240E-01
320 1.132298050E+00 1.000004650E+0 1.322934000E-01 1.132298050E+00 1.000004650E+0 1.322934000E-01
325 1.111919705E+00 1.000004526E+0 1.119151790E-01 1.111919705E+00 1.000004526E+0 1.119151790E-01
330 1.087288002E+00 1.000004410E+0 8.728359200E-02 1.087288002E+00 1.000004410E+0 8.728359200E-02
335 1.013663194E+00 1.000004301E+0 1.365889300E-02 1.013663194E+00 1.000004301E+0 1.365889300E-02
340 1.012696087E+00 1.000004199E+0 1.269188800E-02 1.012696087E+00 1.000004199E+0 1.269188800E-02
