T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.216474277E+00 1.207882277E+00 8.592000000E-03 1.216466946E+00 1.207866472E+00 8.600474000E-03 7.331000000E-06 1.580500000E-05
295 1.212975880E+00 1.206576426E+00 6.399454000E-03 1.212969715E+00 1.206562401E+00 6.407314000E-03 6.165000000E-06 1.402500000E-05
300 1.206268415E+00 1.205548514E+00 7.199010000E-04 1.206263364E+00 1.205536061E+00 7.273030000E-04 5.051000000E-06 1.245300000E-05
305 1.192532278E+00 1.203884855E+00 -1.135257700E-02 1.192528490E+00 1.203873758E+00 -1.134526800E-02 3.788000000E-06 1.109700000E-05
310 1.165303137E+00 1.200180834E+00 -3.487769700E-02 1.165301163E+00 1.200170762E+00 -3.486959900E-02 1.974000000E-06 1.007200000E-05
315 1.114949220E+00 1.190589720E+00 -7.564050000E-02 1.114950270E+00 1.190580627E+00 -7.563035700E-02 -1.050000000E-06 9.093000000E-06
320 1.032272418E+00 1.167779538E+00 -1.355071200E-01 1.032278266E+00 1.167771952E+00 -1.354936860E-01 -5.848000000E-06 7.586000000E-06
325 1.021582908E+00 1.119170828E+00 -9.758792000E-02 1.021576080E+00 1.119166448E+00 -9.759036800E-02 6.828000000E-06 4.380000000E-06
330 1.023389455E+00 1.031718642E+00 -8.329187000E-03 1.023381619E+00 1.031720276E+00 -8.338657000E-03 7.836000000E-06 -1.634000000E-06
335 1.027661811E+00 1.019541200E+00 8.120611000E-03 1.027651672E+00 1.019531683E+00 8.119989000E-03 1.013900000E-05 9.517000000E-06
340 1.035123045E+00 1.021990365E+00 1.313268000E-02 1.035108423E+00 1.021979523E+00 1.312890000E-02 1.462200000E-05 1.084200000E-05
