Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.209611822E+00 1.400565748E+0 -1.909539260E-01 1.209611822E+00 1.400565748E+0 -1.909539260E-01
1.468000E+10 1.209615867E+00 1.222570521E+0 -1.295465400E-02 1.209615867E+00 1.222570521E+0 -1.295465400E-02
2.154000E+10 1.209621485E+00 1.122909288E+0 8.671219700E-02 1.209621485E+00 1.122909288E+0 8.671219700E-02
3.162000E+10 1.209629482E+00 1.067494910E+0 1.421345720E-01 1.209629482E+00 1.067494910E+0 1.421345720E-01
4.642000E+10 1.209640955E+00 1.036921192E+0 1.727197630E-01 1.209640955E+00 1.036921192E+0 1.727197630E-01
6.813000E+10 1.209657449E+00 1.020141690E+0 1.895157590E-01 1.209657449E+00 1.020141690E+0 1.895157590E-01
1.000000E+11 1.209681050E+00 1.010956755E+0 1.987242950E-01 1.209681050E+00 1.010956755E+0 1.987242950E-01
1.468000E+11 1.209714532E+00 1.005944055E+0 2.037704770E-01 1.209714532E+00 1.005944055E+0 2.037704770E-01
2.154000E+11 1.209761365E+00 1.003219626E+0 2.065417390E-01 1.209761365E+00 1.003219626E+0 2.065417390E-01
3.162000E+11 1.209825601E+00 1.001738846E+0 2.080867550E-01 1.209825601E+00 1.001738846E+0 2.080867550E-01
4.642000E+11 1.209911357E+00 1.000937056E+0 2.089743010E-01 1.209911357E+00 1.000937056E+0 2.089743010E-01
6.813000E+11 1.210021787E+00 1.000504172E+0 2.095176150E-01 1.210021787E+00 1.000504172E+0 2.095176150E-01
1.000000E+12 1.210157642E+00 1.000270715E+0 2.098869270E-01 1.210157642E+00 1.000270715E+0 2.098869270E-01
1.468000E+12 1.210315852E+00 1.000145057E+0 2.101707950E-01 1.210315852E+00 1.000145057E+0 2.101707950E-01
2.154000E+12 1.210496765E+00 1.000077648E+0 2.104191170E-01 1.210496765E+00 1.000077648E+0 2.104191170E-01
3.162000E+12 1.221897774E+00 1.000041463E+0 2.218563110E-01 1.221897774E+00 1.000041463E+0 2.218563110E-01
4.642000E+12 1.234817623E+00 1.000022102E+0 2.347955210E-01 1.234817623E+00 1.000022102E+0 2.347955210E-01
6.813000E+12 1.235006473E+00 1.000011767E+0 2.349947060E-01 1.235006473E+00 1.000011767E+0 2.349947060E-01
1.000000E+13 1.235629262E+00 1.000006255E+0 2.356230070E-01 1.235629262E+00 1.000006255E+0 2.356230070E-01
