Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.186265437E+00 1.299094937E+0 -1.128295000E-01 1.186265437E+00 1.299094937E+0 -1.128295000E-01
1.468000E+10 1.186270709E+00 1.165928763E+0 2.034194600E-02 1.186270709E+00 1.165928763E+0 2.034194600E-02
2.154000E+10 1.186278321E+00 1.091553899E+0 9.472442200E-02 1.186278321E+00 1.091553899E+0 9.472442200E-02
3.162000E+10 1.186289231E+00 1.050254148E+0 1.360350830E-01 1.186289231E+00 1.050254148E+0 1.360350830E-01
4.642000E+10 1.186305004E+00 1.027483764E+0 1.588212400E-01 1.186305004E+00 1.027483764E+0 1.588212400E-01
6.813000E+10 1.186327704E+00 1.014991459E+0 1.713362450E-01 1.186327704E+00 1.014991459E+0 1.713362450E-01
1.000000E+11 1.186360292E+00 1.008154598E+0 1.782056940E-01 1.186360292E+00 1.008154598E+0 1.782056940E-01
1.468000E+11 1.186406564E+00 1.004423735E+0 1.819828290E-01 1.186406564E+00 1.004423735E+0 1.819828290E-01
2.154000E+11 1.186471322E+00 1.002396096E+0 1.840752260E-01 1.186471322E+00 1.002396096E+0 1.840752260E-01
3.162000E+11 1.186560212E+00 1.001294065E+0 1.852661470E-01 1.186560212E+00 1.001294065E+0 1.852661470E-01
4.642000E+11 1.186678925E+00 1.000697362E+0 1.859815630E-01 1.186678925E+00 1.000697362E+0 1.859815630E-01
6.813000E+11 1.186831920E+00 1.000375207E+0 1.864567130E-01 1.186831920E+00 1.000375207E+0 1.864567130E-01
1.000000E+12 1.187020371E+00 1.000201467E+0 1.868189040E-01 1.187020371E+00 1.000201467E+0 1.868189040E-01
1.468000E+12 1.196052649E+00 1.000107952E+0 1.959446970E-01 1.196052649E+00 1.000107952E+0 1.959446970E-01
2.154000E+12 1.197915148E+00 1.000057786E+0 1.978573620E-01 1.197915148E+00 1.000057786E+0 1.978573620E-01
3.162000E+12 1.197880596E+00 1.000030857E+0 1.978497390E-01 1.197880596E+00 1.000030857E+0 1.978497390E-01
4.642000E+12 1.198306417E+00 1.000016448E+0 1.982899690E-01 1.198306417E+00 1.000016448E+0 1.982899690E-01
6.813000E+12 1.202433964E+00 1.000008757E+0 2.024252070E-01 1.202433964E+00 1.000008757E+0 2.024252070E-01
1.000000E+13 1.217922456E+00 1.000004655E+0 2.179178010E-01 1.217922456E+00 1.000004655E+0 2.179178010E-01
