Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.135289575E+00 1.177423678E+0 -4.213410300E-02 1.135289575E+00 1.177423678E+0 -4.213410300E-02
1.468000E+10 1.135419983E+00 1.098284862E+0 3.713512100E-02 1.135419983E+00 1.098284862E+0 3.713512100E-02
2.154000E+10 1.135609877E+00 1.054188095E+0 8.142178200E-02 1.135609877E+00 1.054188095E+0 8.142178200E-02
3.162000E+10 1.135884925E+00 1.029731759E+0 1.061531660E-01 1.135884925E+00 1.029731759E+0 1.061531660E-01
4.642000E+10 1.136281794E+00 1.016256660E+0 1.200251340E-01 1.136281794E+00 1.016256660E+0 1.200251340E-01
6.813000E+10 1.136849526E+00 1.008866457E+0 1.279830690E-01 1.136849526E+00 1.008866457E+0 1.279830690E-01
1.000000E+11 1.137651868E+00 1.004822622E+0 1.328292460E-01 1.137651868E+00 1.004822622E+0 1.328292460E-01
1.468000E+11 1.138767480E+00 1.002616113E+0 1.361513670E-01 1.138767480E+00 1.002616113E+0 1.361513670E-01
2.154000E+11 1.140887121E+00 1.001416984E+0 1.394701370E-01 1.140887121E+00 1.001416984E+0 1.394701370E-01
3.162000E+11 1.141950101E+00 1.000765267E+0 1.411848340E-01 1.141950101E+00 1.000765267E+0 1.411848340E-01
4.642000E+11 1.143372528E+00 1.000412395E+0 1.429601330E-01 1.143372528E+00 1.000412395E+0 1.429601330E-01
6.813000E+11 1.145395054E+00 1.000221883E+0 1.451731710E-01 1.145395054E+00 1.000221883E+0 1.451731710E-01
1.000000E+12 1.148232147E+00 1.000119140E+0 1.481130070E-01 1.148232147E+00 1.000119140E+0 1.481130070E-01
1.468000E+12 1.151762648E+00 1.000063839E+0 1.516988090E-01 1.151762648E+00 1.000063839E+0 1.516988090E-01
2.154000E+12 1.152820219E+00 1.000034172E+0 1.527860470E-01 1.152820219E+00 1.000034172E+0 1.527860470E-01
3.162000E+12 1.153714902E+00 1.000018248E+0 1.536966540E-01 1.153714902E+00 1.000018248E+0 1.536966540E-01
4.642000E+12 1.154401996E+00 1.000009727E+0 1.543922690E-01 1.154401996E+00 1.000009727E+0 1.543922690E-01
6.813000E+12 1.154849657E+00 1.000005179E+0 1.548444780E-01 1.154849657E+00 1.000005179E+0 1.548444780E-01
1.000000E+13 1.155072075E+00 1.000002753E+0 1.550693220E-01 1.155072075E+00 1.000002753E+0 1.550693220E-01
