Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.156304023E+00 1.197838934E+0 -4.153491100E-02 1.156304023E+00 1.197838934E+0 -4.153491100E-02
1.468000E+10 1.156315009E+00 1.109600408E+0 4.671460100E-02 1.156315009E+00 1.109600408E+0 4.671460100E-02
2.154000E+10 1.156331008E+00 1.060428643E+0 9.590236500E-02 1.156331008E+00 1.060428643E+0 9.590236500E-02
3.162000E+10 1.156441397E+00 1.033156345E+0 1.232850520E-01 1.156441397E+00 1.033156345E+0 1.232850520E-01
4.642000E+10 1.156678752E+00 1.018129301E+0 1.385494510E-01 1.156678752E+00 1.018129301E+0 1.385494510E-01
6.813000E+10 1.157025687E+00 1.009887848E+0 1.471378390E-01 1.157025687E+00 1.009887848E+0 1.471378390E-01
1.000000E+11 1.157531878E+00 1.005378187E+0 1.521536910E-01 1.157531878E+00 1.005378187E+0 1.521536910E-01
1.468000E+11 1.158268349E+00 1.002917493E+0 1.553508560E-01 1.158268349E+00 1.002917493E+0 1.553508560E-01
2.154000E+11 1.159335612E+00 1.001580223E+0 1.577553890E-01 1.159335612E+00 1.001580223E+0 1.577553890E-01
3.162000E+11 1.160873456E+00 1.000853428E+0 1.600200280E-01 1.160873456E+00 1.000853428E+0 1.600200280E-01
4.642000E+11 1.163071747E+00 1.000459904E+0 1.626118430E-01 1.163071747E+00 1.000459904E+0 1.626118430E-01
6.813000E+11 1.166178587E+00 1.000247445E+0 1.659311420E-01 1.166178587E+00 1.000247445E+0 1.659311420E-01
1.000000E+12 1.166903539E+00 1.000132865E+0 1.667706740E-01 1.166903539E+00 1.000132865E+0 1.667706740E-01
1.468000E+12 1.167416808E+00 1.000071193E+0 1.673456150E-01 1.167416808E+00 1.000071193E+0 1.673456150E-01
2.154000E+12 1.167758432E+00 1.000038109E+0 1.677203230E-01 1.167758432E+00 1.000038109E+0 1.677203230E-01
3.162000E+12 1.168242295E+00 1.000020350E+0 1.682219450E-01 1.168242295E+00 1.000020350E+0 1.682219450E-01
4.642000E+12 1.168682639E+00 1.000010847E+0 1.686717920E-01 1.168682639E+00 1.000010847E+0 1.686717920E-01
6.813000E+12 1.168971933E+00 1.000005775E+0 1.689661580E-01 1.168971933E+00 1.000005775E+0 1.689661580E-01
1.000000E+13 1.172308166E+00 1.000003070E+0 1.723050960E-01 1.172308166E+00 1.000003070E+0 1.723050960E-01
