Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.191269329E+00 1.343878085E+0 -1.526087560E-01 1.191269329E+00 1.343878085E+0 -1.526087560E-01
1.468000E+10 1.191273724E+00 1.190905038E+0 3.686860000E-04 1.191273724E+00 1.190905038E+0 3.686860000E-04
2.154000E+10 1.191279922E+00 1.105373637E+0 8.590628500E-02 1.191279922E+00 1.105373637E+0 8.590628500E-02
3.162000E+10 1.191288788E+00 1.057851052E+0 1.334377360E-01 1.191288788E+00 1.057851052E+0 1.334377360E-01
4.642000E+10 1.191301553E+00 1.031641696E+0 1.596598570E-01 1.191301553E+00 1.031641696E+0 1.596598570E-01
6.813000E+10 1.191319925E+00 1.017260388E+0 1.740595370E-01 1.191319925E+00 1.017260388E+0 1.740595370E-01
1.000000E+11 1.191346239E+00 1.009389041E+0 1.819571980E-01 1.191346239E+00 1.009389041E+0 1.819571980E-01
1.468000E+11 1.191383576E+00 1.005093475E+0 1.862901010E-01 1.191383576E+00 1.005093475E+0 1.862901010E-01
2.154000E+11 1.191435819E+00 1.002758878E+0 1.886769410E-01 1.191435819E+00 1.002758878E+0 1.886769410E-01
3.162000E+11 1.193018919E+00 1.001490000E+0 1.915289190E-01 1.193018919E+00 1.001490000E+0 1.915289190E-01
4.642000E+11 1.197902671E+00 1.000802951E+0 1.970997200E-01 1.197902671E+00 1.000802951E+0 1.970997200E-01
6.813000E+11 1.202215667E+00 1.000432018E+0 2.017836490E-01 1.202215667E+00 1.000432018E+0 2.017836490E-01
1.000000E+12 1.202382242E+00 1.000231972E+0 2.021502700E-01 1.202382242E+00 1.000231972E+0 2.021502700E-01
1.468000E+12 1.202576278E+00 1.000124298E+0 2.024519800E-01 1.202576278E+00 1.000124298E+0 2.024519800E-01
2.154000E+12 1.202754116E+00 1.000066536E+0 2.026875800E-01 1.202754116E+00 1.000066536E+0 2.026875800E-01
3.162000E+12 1.203072900E+00 1.000035529E+0 2.030373710E-01 1.203072900E+00 1.000035529E+0 2.030373710E-01
4.642000E+12 1.214007933E+00 1.000018939E+0 2.139889940E-01 1.214007933E+00 1.000018939E+0 2.139889940E-01
6.813000E+12 1.226722010E+00 1.000010083E+0 2.267119270E-01 1.226722010E+00 1.000010083E+0 2.267119270E-01
1.000000E+13 1.227325914E+00 1.000005360E+0 2.273205540E-01 1.227325914E+00 1.000005360E+0 2.273205540E-01
