Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.306790021E+00 1.234421466E+00 7.236855500E-02 1.263152902E+00 1.207475092E+00 5.567781000E-02 4.363711900E-02 2.694637400E-02
1.468000E+10 1.306840813E+00 1.234741739E+00 7.209907400E-02 1.273171615E+00 1.215497498E+00 5.767411700E-02 3.366919800E-02 1.924424100E-02
2.154000E+10 1.306915041E+00 1.235199180E+00 7.171586100E-02 1.280927291E+00 1.221619426E+00 5.930786500E-02 2.598775000E-02 1.357975400E-02
3.162000E+10 1.307023358E+00 1.235838411E+00 7.118494700E-02 1.287014488E+00 1.226377132E+00 6.063735600E-02 2.000887000E-02 9.461279000E-03
4.642000E+10 1.307181003E+00 1.236723643E+00 7.045736000E-02 1.291879738E+00 1.230191414E+00 6.168832400E-02 1.530126500E-02 6.532229000E-03
6.813000E+10 1.307409597E+00 1.237914883E+00 6.949471400E-02 1.295832435E+00 1.233454722E+00 6.237771300E-02 1.157716200E-02 4.460161000E-03
1.000000E+11 1.307739304E+00 1.239503397E+00 6.823590700E-02 1.299089650E+00 1.236454167E+00 6.263548300E-02 8.649654000E-03 3.049230000E-03
1.468000E+11 1.308211249E+00 1.241510192E+00 6.670105700E-02 1.301825977E+00 1.239439087E+00 6.238689000E-02 6.385272000E-03 2.071105000E-03
2.154000E+11 1.308879785E+00 1.243951888E+00 6.492789700E-02 1.304208439E+00 1.242543199E+00 6.166524000E-02 4.671346000E-03 1.408689000E-03
3.162000E+11 1.309813455E+00 1.246802453E+00 6.301100200E-02 1.306410453E+00 1.245836737E+00 6.057371600E-02 3.403002000E-03 9.657160000E-04
4.642000E+11 1.311093348E+00 1.249974204E+00 6.111914400E-02 1.308610145E+00 1.249294570E+00 5.931557500E-02 2.483203000E-03 6.796340000E-04
6.813000E+11 1.312806994E+00 1.253356754E+00 5.945024000E-02 1.310980188E+00 1.252865536E+00 5.811465200E-02 1.826806000E-03 4.912180000E-04
1.000000E+12 1.315036722E+00 1.256863488E+00 5.817323400E-02 1.313673389E+00 1.256496484E+00 5.717690500E-02 1.363333000E-03 3.670040000E-04
1.468000E+12 1.317843708E+00 1.260446734E+00 5.739697400E-02 1.316806451E+00 1.260162660E+00 5.664379100E-02 1.037257000E-03 2.840740000E-04
2.154000E+12 1.321251830E+00 1.264101991E+00 5.714983900E-02 1.320445287E+00 1.263874684E+00 5.657060300E-02 8.065430000E-04 2.273070000E-04
3.162000E+12 1.325238540E+00 1.267857246E+00 5.738129400E-02 1.324598019E+00 1.267670226E+00 5.692779300E-02 6.405210000E-04 1.870200000E-04
4.642000E+12 1.329739511E+00 1.271756739E+00 5.798277200E-02 1.329221784E+00 1.271599556E+00 5.762222800E-02 5.177270000E-04 1.571830000E-04
6.813000E+12 1.334667641E+00 1.275846917E+00 5.882072400E-02 1.334243837E+00 1.275712844E+00 5.853099300E-02 4.238040000E-04 1.340730000E-04
1.000000E+13 1.339936821E+00 1.280170079E+00 5.976674200E-02 1.339587253E+00 1.280054661E+00 5.953259200E-02 3.495680000E-04 1.154180000E-04
