N x
1.6084414E+0 1.1562094E+21
1.5953384E+0 1.1527548E+21
1.5820474E+0 1.1495220E+21
1.5686484E+0 1.1520730E+21
1.5551894E+0 1.1638185E+21
1.5418328E+0 1.1625818E+21
1.5281086E+0 1.1556345E+21
1.5143475E+0 1.1583765E+21
1.5004381E+0 1.1535555E+21
1.4863031E+0 1.1571490E+21
1.4722175E+0 1.1678739E+21
1.4580730E+0 1.1657116E+21
1.4436587E+0 1.1452561E+21
1.4287112E+0 1.1471567E+21
1.4140472E+0 1.1686159E+21
1.3993387E+0 1.1444767E+21
1.3837306E+0 1.1410141E+21
1.3686023E+0 1.1662686E+21
1.3533205E+0 1.1488206E+21
1.3373757E+0 1.1465453E+21
1.3216695E+0 1.1496796E+21
1.3054266E+0 1.1337235E+21
1.2888703E+0 1.1430200E+21
1.2724824E+0 1.1436474E+21
1.2555103E+0 1.1328640E+21
1.2383549E+0 1.1366971E+21
1.2210269E+0 1.1285835E+21
1.2031249E+0 1.1260608E+21
1.1852006E+0 1.1406686E+21
1.1672220E+0 1.1349380E+21
1.1485506E+0 1.1149915E+21
1.1293118E+0 1.1118305E+21
1.1098914E+0 1.1210502E+21
1.0902998E+0 1.1118383E+21
1.0698364E+0 1.1114185E+21
1.0494817E+0 1.1065451E+21
1.0280191E+0 1.0931077E+21
1.0062836E+0 1.0848489E+21
9.8353558E-1 1.0796691E+21
9.6057085E-1 1.0943294E+21
9.3735606E-1 1.1016054E+21
