N x
1.6083726E+0 1.1666556E+21
1.5953868E+0 1.1683644E+21
1.5823329E+0 1.1607176E+21
1.5689572E+0 1.1498934E+21
1.5554285E+0 1.1666462E+21
1.5422125E+0 1.1758106E+21
1.5286593E+0 1.1628329E+21
1.5149057E+0 1.1532482E+21
1.5008748E+0 1.1478654E+21
1.4867316E+0 1.1578233E+21
1.4726792E+0 1.1772261E+21
1.4587362E+0 1.1617537E+21
1.4440313E+0 1.1470120E+21
1.4294333E+0 1.1468609E+21
1.4144199E+0 1.1569989E+21
1.3997781E+0 1.1573327E+21
1.3844518E+0 1.1412592E+21
1.3690582E+0 1.1568717E+21
1.3538081E+0 1.1504106E+21
1.3378860E+0 1.1484172E+21
1.3222210E+0 1.1525373E+21
1.3060295E+0 1.1340482E+21
1.2894454E+0 1.1393559E+21
1.2729936E+0 1.1362964E+21
1.2558820E+0 1.1282858E+21
1.2387399E+0 1.1423699E+21
1.2215826E+0 1.1313795E+21
1.2036094E+0 1.1207619E+21
1.1856013E+0 1.1336752E+21
1.1674966E+0 1.1341109E+21
1.1489369E+0 1.1184393E+21
1.1297144E+0 1.1116547E+21
1.1102850E+0 1.1200001E+21
1.0906796E+0 1.1087857E+21
1.0701324E+0 1.1081607E+21
1.0497539E+0 1.1060616E+21
1.0283085E+0 1.0930377E+21
1.0065648E+0 1.0817666E+21
9.8370848E-1 1.0762039E+21
9.6071472E-1 1.0935343E+21
9.3750307E-1 1.1015863E+21
