N x
1.5151676E+0 1.2692514E+21
1.5024954E+0 1.2421857E+21
1.4891560E+0 1.2106559E+21
1.4755710E+0 1.2308111E+21
1.4624349E+0 1.2587357E+21
1.4492032E+0 1.2384400E+21
1.4353858E+0 1.2365421E+21
1.4218601E+0 1.2328040E+21
1.4076897E+0 1.2308625E+21
1.3938507E+0 1.2389337E+21
1.3795789E+0 1.2528484E+21
1.3657736E+0 1.2432843E+21
1.3509847E+0 1.2012072E+21
1.3358609E+0 1.2222813E+21
1.3212645E+0 1.2502711E+21
1.3064771E+0 1.2282141E+21
1.2910087E+0 1.2209200E+21
1.2756857E+0 1.2392248E+21
1.2603053E+0 1.2303803E+21
1.2443782E+0 1.2422110E+21
1.2289117E+0 1.2452035E+21
1.2126496E+0 1.2140162E+21
1.1959362E+0 1.2259764E+21
1.1795502E+0 1.2210672E+21
1.1622239E+0 1.2059514E+21
1.1449206E+0 1.2253318E+21
1.1276268E+0 1.2282119E+21
1.1098680E+0 1.2136527E+21
1.0915850E+0 1.2271722E+21
1.0736403E+0 1.2314932E+21
1.0548611E+0 1.2073316E+21
1.0355193E+0 1.2079775E+21
1.0160569E+0 1.2230435E+21
9.9645865E-1 1.2141181E+21
9.7591894E-1 1.2170171E+21
9.5559742E-1 1.2116551E+21
9.3397077E-1 1.1954309E+21
9.1211990E-1 1.2022146E+21
8.8969426E-1 1.2097905E+21
8.6701951E-1 1.2155157E+21
8.4361955E-1 1.2125422E+21
