N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.778E+15 310 3.800E-4 3.832074E+1 1.808340E+1 5.861650E-1 8.050570E+1
1.468000E+10 1.778E+15 310 3.800E-4 3.829441E+1 1.805940E+1 5.861020E-1 8.046270E+1
2.154000E+10 1.778E+15 310 3.800E-4 3.825602E+1 1.802420E+1 5.860080E-1 8.039940E+1
3.162000E+10 1.778E+15 310 3.800E-4 3.820021E+1 1.797280E+1 5.858710E-1 8.030580E+1
4.642000E+10 1.778E+15 310 3.800E-4 3.811946E+1 1.789770E+1 5.856690E-1 8.016750E+1
6.813000E+10 1.778E+15 310 3.800E-4 3.800341E+1 1.778850E+1 5.853720E-1 7.996220E+1
1.000000E+11 1.778E+15 310 3.800E-4 3.783839E+1 1.763040E+1 5.849350E-1 7.965670E+1
1.468000E+11 1.778E+15 310 3.800E-4 3.760735E+1 1.739840E+1 5.842890E-1 7.917870E+1
2.154000E+11 1.778E+15 310 3.800E-4 3.729149E+1 1.707990E+1 5.833320E-1 7.851630E+1
3.162000E+11 1.778E+15 310 3.800E-4 3.687468E+1 1.664530E+1 5.819090E-1 7.757280E+1
4.642000E+11 1.778E+15 310 3.800E-4 3.635199E+1 1.609080E+1 5.797630E-1 7.634800E+1
6.813000E+11 1.778E+15 310 3.800E-4 3.573889E+1 1.547340E+1 5.764280E-1 7.511030E+1
1.000000E+12 1.778E+15 310 3.800E-4 3.507013E+1 1.487060E+1 5.712950E-1 7.422170E+1
1.468000E+12 1.778E+15 310 3.800E-4 3.438086E+1 1.431540E+1 5.629110E-1 7.396860E+1
2.154000E+12 1.778E+15 310 3.800E-4 3.368652E+1 1.379420E+1 5.487680E-1 7.461920E+1
3.162000E+12 1.778E+15 310 3.800E-4 3.298329E+1 1.329210E+1 5.309530E-1 7.590040E+1
4.642000E+12 1.778E+15 310 3.800E-4 3.226109E+1 1.279750E+1 5.209320E-1 7.614900E+1
6.813000E+12 1.778E+15 310 3.800E-4 3.151218E+1 1.230760E+1 5.130560E-1 7.612520E+1
1.000000E+13 1.778E+15 310 3.800E-4 3.073260E+1 1.181040E+1 5.052540E-1 7.605970E+1
1.468000E+13 1.778E+15 310 3.800E-4 2.992091E+1 1.131510E+1 4.974160E-1 7.602670E+1
2.154000E+13 1.778E+15 310 3.800E-4 2.907724E+1 1.081110E+1 4.895950E-1 7.594180E+1
3.162000E+13 1.778E+15 310 3.800E-4 2.820301E+1 1.030380E+1 4.818200E-1 7.582590E+1
4.642000E+13 1.778E+15 310 3.800E-4 2.730088E+1 9.798500E+0 4.741020E-1 7.570280E+1
6.813000E+13 1.778E+15 310 3.800E-4 2.637481E+1 9.285800E+0 4.664150E-1 7.548430E+1
1.000000E+14 1.778E+15 310 3.800E-4 2.543015E+1 8.772200E+0 4.587040E-1 7.520190E+1
