N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 305 2.400E-4 1.258759268E+00 1.310763801E+00
1.468000E+10 1.000E+17 305 2.400E-4 1.269270321E+00 1.310913573E+00
2.154000E+10 1.000E+17 305 2.400E-4 1.277584362E+00 1.311131259E+00
3.162000E+10 1.000E+17 305 2.400E-4 1.284354711E+00 1.311446370E+00
4.642000E+10 1.000E+17 305 2.400E-4 1.290085370E+00 1.311899766E+00
6.813000E+10 1.000E+17 305 2.400E-4 1.295123830E+00 1.312546614E+00
1.000000E+11 1.000E+17 305 2.400E-4 1.299698446E+00 1.313458602E+00
1.468000E+11 1.000E+17 305 2.400E-4 1.303976828E+00 1.314723992E+00
2.154000E+11 1.000E+17 305 2.400E-4 1.308116385E+00 1.316443228E+00
3.162000E+11 1.000E+17 305 2.400E-4 1.312285408E+00 1.318717831E+00
4.642000E+11 1.000E+17 305 2.400E-4 1.316651209E+00 1.321632054E+00
6.813000E+11 1.000E+17 305 2.400E-4 1.321399130E+00 1.325279626E+00
1.000000E+12 1.000E+17 305 2.400E-4 1.326516304E+00 1.329563778E+00
1.468000E+12 1.000E+17 305 2.400E-4 1.332020887E+00 1.334435071E+00
2.154000E+12 1.000E+17 305 2.400E-4 1.337901205E+00 1.339825500E+00
3.162000E+12 1.000E+17 305 2.400E-4 1.344038935E+00 1.345578552E+00
4.642000E+12 1.000E+17 305 2.400E-4 1.350428004E+00 1.351654999E+00
6.813000E+12 1.000E+17 305 2.400E-4 1.356961355E+00 1.357934799E+00
1.000000E+13 1.000E+17 305 2.400E-4 1.363583119E+00 1.364360367E+00
