Ew Nt
4.4884032E-1 1.3862039E+15
4.4610946E-1 1.3940424E+15
4.4337857E-1 1.4234225E+15
4.4064769E-1 1.5286756E+15
4.3791680E-1 1.7133201E+15
4.3518592E-1 1.9483351E+15
4.3245504E-1 2.1941828E+15
4.2972416E-1 2.4155134E+15
4.2699327E-1 2.5899116E+15
4.2426240E-1 2.7124126E+15
4.2153151E-1 2.7939169E+15
4.1880063E-1 2.8530547E+15
4.1606975E-1 2.9059851E+15
4.1333887E-1 2.9605186E+15
4.1060798E-1 3.0166694E+15
4.0787710E-1 3.0709132E+15
4.0514622E-1 3.1201047E+15
4.0241534E-1 3.1631989E+15
3.9968446E-1 3.2012486E+15
3.9695358E-1 3.2367174E+15
3.9422270E-1 3.2727589E+15
3.9149181E-1 3.3125359E+15
3.8876093E-1 3.3585011E+15
3.8603005E-1 3.4116401E+15
3.8329917E-1 3.4709328E+15
3.8056829E-1 3.5334718E+15
3.7783740E-1 3.5956655E+15
3.7510652E-1 3.6553317E+15
3.7237564E-1 3.7134972E+15
3.6964476E-1 3.7742485E+15
3.6691388E-1 3.8422213E+15
3.6418300E-1 3.9192965E+15
3.6145212E-1 4.0028171E+15
3.5872123E-1 4.0864832E+15
3.5599035E-1 4.1631314E+15
3.5325947E-1 4.2274715E+15
3.5052859E-1 4.2772310E+15
3.4779771E-1 4.3124290E+15
3.4506683E-1 4.3336737E+15
3.4233594E-1 4.3407328E+15
3.3960506E-1 4.3321008E+15
3.3687418E-1 4.3055033E+15
3.3414330E-1 4.2588130E+15
3.3141242E-1 4.1908076E+15
3.2868153E-1 4.1014934E+15
3.2595065E-1 3.9920593E+15
3.2321977E-1 3.8648005E+15
3.2048889E-1 3.7231837E+15
3.1775801E-1 3.5718221E+15
3.1502713E-1 3.4160908E+15
3.1229624E-1 3.2613469E+15
3.0956536E-1 3.1121978E+15
3.0683448E-1 2.9721538E+15
3.0410360E-1 2.8436766E+15
3.0137272E-1 2.7282770E+15
2.9864184E-1 2.6262959E+15
2.9591096E-1 2.5361249E+15
2.9318007E-1 2.4526649E+15
2.9044919E-1 2.3648400E+15
2.8771831E-1 2.2524430E+15
2.8498743E-1 2.0841524E+15
2.8225655E-1 1.8208295E+15
2.7952567E-1 1.4281855E+15
2.7679478E-1 8.9708108E+14
2.7406390E-1 5.9111572E+14
