Ew Nt
4.5255417E-1 3.5556446E+13
4.4980071E-1 -5.5889029E+13
4.4704723E-1 -8.9576132E+13
4.4429374E-1 -7.6394244E+13
4.4154026E-1 -3.1336684E+13
4.3878678E-1 2.9845431E+13
4.3603330E-1 9.1535183E+13
4.3327983E-1 1.3871402E+14
4.3052635E-1 1.5949908E+14
4.2777288E-1 1.4955209E+14
4.2501939E-1 1.1503069E+14
4.2226591E-1 7.0532217E+13
4.1951244E-1 3.2132729E+13
4.1675896E-1 9.9144353E+12
4.1400548E-1 4.8957438E+12
4.1125200E-1 1.1627153E+13
4.0849853E-1 2.3511798E+13
4.0574505E-1 3.6636976E+13
4.0299157E-1 4.9982274E+13
4.0023809E-1 6.3270208E+13
3.9748462E-1 7.5552880E+13
3.9473114E-1 8.6106463E+13
3.9197766E-1 9.5970653E+13
3.8922418E-1 1.0753064E+14
3.8647071E-1 1.2216536E+14
3.8371723E-1 1.3863452E+14
3.8096375E-1 1.5408626E+14
3.7821027E-1 1.6661623E+14
3.7545679E-1 1.7689451E+14
3.7270332E-1 1.8765105E+14
3.6994984E-1 2.0182587E+14
3.6719636E-1 2.2094476E+14
3.6444288E-1 2.4465613E+14
3.6168941E-1 2.7139522E+14
3.5893593E-1 2.9956376E+14
3.5618245E-1 3.2850513E+14
3.5342897E-1 3.5879126E+14
3.5067549E-1 3.9180084E+14
3.4792202E-1 4.2900721E+14
3.4516854E-1 4.7149548E+14
3.4241506E-1 5.1993081E+14
3.3966158E-1 5.7478048E+14
3.3690810E-1 6.3640128E+14
3.3415463E-1 7.0477878E+14
3.3140115E-1 7.7909419E+14
3.2864767E-1 8.5752839E+14
3.2589419E-1 9.3755812E+14
3.2314072E-1 1.0165361E+15
3.2038724E-1 1.0920814E+15
3.1763376E-1 1.1620509E+15
3.1488028E-1 1.2243254E+15
3.1212680E-1 1.2768171E+15
3.0937333E-1 1.3177973E+15
3.0661985E-1 1.3462857E+15
3.0386637E-1 1.3621689E+15
3.0111289E-1 1.3658991E+15
2.9835941E-1 1.3577903E+15
2.9560594E-1 1.3369209E+15
2.9285246E-1 1.2996260E+15
2.9009898E-1 1.2378458E+15
2.8734550E-1 1.1383908E+15
2.8459203E-1 9.8500737E+14
2.8183855E-1 7.6460601E+14
2.7908507E-1 4.7618490E+14
2.7633159E-1 3.1217527E+14
