Ew Nt
4.4625744E-1 1.6537903E+15
4.4354229E-1 1.5448731E+15
4.4082712E-1 1.4588532E+15
4.3811195E-1 1.3995099E+15
4.3539678E-1 1.3682368E+15
4.3268161E-1 1.3669666E+15
4.2996645E-1 1.3970622E+15
4.2725128E-1 1.4569627E+15
4.2453611E-1 1.5420805E+15
4.2182095E-1 1.6469947E+15
4.1910578E-1 1.7675445E+15
4.1639061E-1 1.9011835E+15
4.1367545E-1 2.0459181E+15
4.1096028E-1 2.1990640E+15
4.0824511E-1 2.3564338E+15
4.0552995E-1 2.5123180E+15
4.0281478E-1 2.6603148E+15
4.0009962E-1 2.7944824E+15
3.9738445E-1 2.9099884E+15
3.9466928E-1 3.0030046E+15
3.9195412E-1 3.0704869E+15
3.8923895E-1 3.1104317E+15
3.8652378E-1 3.1224217E+15
3.8380862E-1 3.1077823E+15
3.8109345E-1 3.0691608E+15
3.7837828E-1 3.0099873E+15
3.7566312E-1 2.9342195E+15
3.7294795E-1 2.8462445E+15
3.7023278E-1 2.7507324E+15
3.6751762E-1 2.6523827E+15
3.6480245E-1 2.5556037E+15
3.6208728E-1 2.4640868E+15
3.5937212E-1 2.3803417E+15
3.5665695E-1 2.3055494E+15
3.5394178E-1 2.2399943E+15
3.5122662E-1 2.1838352E+15
3.4851145E-1 2.1376656E+15
3.4579628E-1 2.1025664E+15
3.4308112E-1 2.0798148E+15
3.4036595E-1 2.0705735E+15
3.3765078E-1 2.0756814E+15
3.3493562E-1 2.0954611E+15
3.3222045E-1 2.1294651E+15
3.2950528E-1 2.1762038E+15
3.2679012E-1 2.2330006E+15
3.2407495E-1 2.2960905E+15
3.2135978E-1 2.3609824E+15
3.1864462E-1 2.4229372E+15
3.1592945E-1 2.4773479E+15
3.1321428E-1 2.5199513E+15
3.1049912E-1 2.5469379E+15
3.0778395E-1 2.5551448E+15
3.0506878E-1 2.5423723E+15
3.0235362E-1 2.5077416E+15
2.9963845E-1 2.4519015E+15
2.9692328E-1 2.3768685E+15
2.9420812E-1 2.2852753E+15
2.9149295E-1 2.1787902E+15
2.8877778E-1 2.0556189E+15
2.8606262E-1 1.9075356E+15
2.8334745E-1 1.7180018E+15
2.8063228E-1 1.4642249E+15
2.7791712E-1 1.1256359E+15
2.7520195E-1 6.9728716E+14
2.7248678E-1 4.5603009E+14
