Ew Nt
4.5151490E-1 1.0072534E+15
4.4876777E-1 9.4518275E+14
4.4602061E-1 7.6717612E+14
4.4327345E-1 5.4009137E+14
4.4052629E-1 3.3465473E+14
4.3777913E-1 1.9918478E+14
4.3503198E-1 1.4855794E+14
4.3228483E-1 1.7000371E+14
4.2953767E-1 2.3710925E+14
4.2679052E-1 3.2141616E+14
4.2404336E-1 3.9757437E+14
4.2129620E-1 4.4564362E+14
4.1854906E-1 4.5509813E+14
4.1580190E-1 4.2925881E+14
4.1305474E-1 3.8427582E+14
4.1030759E-1 3.4040749E+14
4.0756044E-1 3.1137880E+14
4.0481328E-1 2.9996911E+14
4.0206613E-1 3.0177049E+14
3.9931897E-1 3.1184833E+14
3.9657182E-1 3.2833572E+14
3.9382466E-1 3.5169602E+14
3.9107751E-1 3.8248377E+14
3.8833035E-1 4.2046915E+14
3.8558320E-1 4.6537647E+14
3.8283604E-1 5.1763393E+14
3.8008889E-1 5.7816654E+14
3.7734173E-1 6.4797229E+14
3.7459458E-1 7.2858381E+14
3.7184742E-1 8.2318552E+14
3.6910027E-1 9.3700955E+14
3.6635311E-1 1.0760896E+15
3.6360596E-1 1.2450300E+15
3.6085881E-1 1.4455359E+15
3.5811165E-1 1.6768557E+15
3.5536450E-1 1.9375319E+15
3.5261734E-1 2.2267827E+15
3.4987019E-1 2.5444925E+15
3.4712303E-1 2.8901565E+15
3.4437588E-1 3.2616845E+15
3.4162872E-1 3.6545724E+15
3.3888157E-1 4.0614947E+15
3.3613441E-1 4.4722705E+15
3.3338726E-1 4.8741554E+15
3.3064010E-1 5.2524752E+15
3.2789295E-1 5.5916598E+15
3.2514579E-1 5.8767463E+15
3.2239864E-1 6.0950501E+15
3.1965149E-1 6.2374835E+15
3.1690433E-1 6.2992860E+15
3.1415718E-1 6.2802239E+15
3.1141002E-1 6.1845094E+15
3.0866287E-1 6.0203672E+15
3.0591571E-1 5.7991308E+15
3.0316856E-1 5.5338264E+15
3.0042140E-1 5.2373772E+15
2.9767425E-1 4.9204880E+15
2.9492709E-1 4.5889320E+15
2.9217994E-1 4.2398929E+15
2.8943279E-1 3.8578250E+15
2.8668563E-1 3.4123234E+15
2.8393848E-1 2.8626820E+15
2.8119132E-1 2.1729028E+15
2.7844417E-1 1.3341389E+15
2.7569701E-1 8.6831810E+14
