fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
UDL00 12:10:44 311.9 37.17 1.000E+000 7.652E-001 3.050E-007 1.000E+019 2.626E+000 4.047E-008 1.953E-004 2.576E-001 1.953E-004 2.418E-005 4.806E-001 1.720E-001 1.405E-004 1.455E-001 
UDL01 12:13:10 311.8 37.18 1.000E+000 7.071E-001 3.251E-007 1.000E+019 2.683E+000 3.777E-008 1.952E-004 2.589E-001 1.952E-004 2.413E-005 4.774E-001 1.724E-001 1.399E-004 1.164E-001 
UDL02 12:16:04 311.8 37.18 1.000E+000 8.829E-001 3.089E-007 1.000E+019 2.618E+000 4.007E-008 1.954E-004 2.569E-001 1.954E-004 2.410E-005 4.801E-001 1.714E-001 1.405E-004 1.082E-001 
UDL03 12:18:52 311.8 37.18 1.000E+000 6.101E-001 3.502E-007 1.000E+019 2.641E+000 3.939E-008 1.951E-004 2.581E-001 1.951E-004 2.412E-005 4.791E-001 1.720E-001 1.402E-004 9.741E-001 
UDL04 12:21:40 311.8 37.18 1.000E+000 6.258E-001 3.612E-007 1.000E+019 2.613E+000 4.122E-008 1.949E-004 2.584E-001 1.949E-004 2.424E-005 4.814E-001 1.725E-001 1.404E-004 4.833E+000 
UDL05 12:24:44 311.8 37.18 1.000E+000 7.568E-001 3.119E-007 1.000E+019 2.635E+000 4.018E-008 1.950E-004 2.584E-001 1.950E-004 2.421E-005 4.807E-001 1.726E-001 1.402E-004 4.527E+000 
UDL06 12:27:14 311.7 37.2 1.000E+000 6.835E-001 3.339E-007 1.000E+019 2.617E+000 4.119E-008 1.949E-004 2.589E-001 1.949E-004 2.432E-005 4.821E-001 1.730E-001 1.405E-004 2.917E-002 
UDL07 12:30:34 311.7 37.2 1.000E+000 5.612E-001 3.823E-007 1.000E+019 2.567E+000 4.404E-008 1.951E-004 2.590E-001 1.951E-004 2.452E-005 4.852E-001 1.734E-001 1.413E-004 2.205E-001 
UDL08 12:33:10 311.7 37.2 1.000E+000 8.068E-001 3.190E-007 1.000E+019 2.679E+000 3.789E-008 1.954E-004 2.592E-001 1.954E-004 2.422E-005 4.781E-001 1.727E-001 1.401E-004 1.268E+000 
UDL09 12:36:14 311.8 37.18 1.000E+000 7.135E-001 3.348E-007 1.000E+019 2.635E+000 4.043E-008 1.952E-004 2.590E-001 1.952E-004 2.431E-005 4.809E-001 1.729E-001 1.405E-004 2.579E-001 
