N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.198862936E+00 1.195907082E+00 1.193297564E+00 1.191378709E+00
1.600000000E+01 1.219078571E+00 1.217180579E+00 1.215647848E+00 1.214073159E+00
1.700000000E+01 1.249648086E+00 1.249153190E+00 1.249558611E+00 1.249482827E+00
1.549996187E+01 1.206435425E+00 1.203627718E+00 1.201072399E+00 1.199439785E+00
1.649996187E+01 1.223165154E+00 1.222378905E+00 1.221782685E+00 1.221589353E+00
1.674996808E+01 1.232383081E+00 1.232272633E+00 1.232054451E+00 1.231859952E+00
1.624993176E+01 1.220840208E+00 1.219417967E+00 1.218575684E+00 1.217615713E+00
1.574996808E+01 1.213643960E+00 1.211214123E+00 1.208841240E+00 1.207305152E+00
1.524993176E+01 1.202880390E+00 1.199791025E+00 1.197257856E+00 1.195434648E+00
