fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00L1 8:25:22 293.4 39.52 1.000E+000 8.722E-001 2.738E-006 4.092E+002 2.536E+000 3.849E-008 1.819E-004 7.282E-002 1.815E-004 3.322E-006 2.514E-001 3.650E-002 9.077E-005 4.165E-004 
00L2 8:48:24 296.2 39.14 1.000E+000 8.992E-001 2.834E-006 4.164E+002 2.513E+000 4.336E-008 1.840E-004 7.472E-002 1.836E-004 3.453E-006 2.516E-001 3.750E-002 9.184E-005 6.286E-004 
00L3 9:09:18 299.3 38.74 1.000E+000 8.932E-001 3.006E-006 4.257E+002 2.494E+000 4.874E-008 1.843E-004 7.616E-002 1.839E-004 3.529E-006 2.520E-001 3.830E-002 9.190E-005 5.503E-004 
00L4 9:29:10 302.5 38.33 1.000E+000 9.485E-001 2.852E-006 4.353E+002 2.490E+000 5.286E-008 1.853E-004 7.777E-002 1.849E-004 3.629E-006 2.524E-001 3.910E-002 9.259E-005 7.643E-004 
00L5 9:46:44 305.6 37.94 1.000E+000 9.272E-001 3.044E-006 4.432E+002 2.453E+000 6.148E-008 1.763E-004 7.507E-002 1.760E-004 3.337E-006 2.526E-001 3.780E-002 8.805E-005 5.159E-004 
00L6 10:06:50 309 37.52 1.000E+000 8.761E-001 3.519E-006 4.508E+002 2.375E+000 7.726E-008 1.880E-004 8.093E-002 1.876E-004 3.845E-006 2.533E-001 4.080E-002 9.401E-005 1.762E-003 
00L7 10:29:12 312.8 37.07 1.000E+000 9.177E-001 3.470E-006 4.610E+002 2.362E+000 8.573E-008 1.878E-004 8.185E-002 1.875E-004 3.897E-006 2.540E-001 4.130E-002 9.413E-005 6.205E-004 
00L8 10:48:22 315.2 36.78 1.000E+000 9.703E-001 3.175E-006 4.685E+002 2.382E+000 8.608E-008 1.865E-004 8.178E-002 1.861E-004 3.874E-006 2.546E-001 4.130E-002 9.358E-005 6.275E-004 
00L9 11:07:40 318.9 36.36 1.000E+000 1.065E+000 3.119E-006 4.786E+002 2.365E+000 9.499E-008 1.912E-004 8.439E-002 1.908E-004 4.116E-006 2.557E-001 4.280E-002 9.595E-005 7.172E-004 
0L10 11:25:54 323.3 35.86 1.000E+000 1.009E+000 3.595E-006 4.847E+002 2.287E+000 1.191E-007 1.835E-004 8.129E-002 1.831E-004 3.815E-006 2.562E-001 4.120E-002 9.237E-005 1.501E-003 
0L11 11:45:50 326.5 35.51 1.000E+000 1.088E+000 3.511E-006 4.948E+002 2.298E+000 1.232E-007 1.831E-004 8.135E-002 1.827E-004 3.824E-006 2.573E-001 4.140E-002 9.214E-005 5.698E-004 
0L12 12:05:06 330.1 35.12 1.000E+000 1.084E+000 3.793E-006 4.972E+002 2.227E+000 1.498E-007 1.907E-004 8.406E-002 1.903E-004 4.136E-006 2.586E-001 4.290E-002 9.619E-005 4.750E-004 
0L13 12:26:08 333.1 34.81 1.000E+000 1.079E+000 4.067E-006 5.032E+002 2.214E+000 1.599E-007 1.958E-004 8.567E-002 1.954E-004 4.353E-006 2.600E-001 4.380E-002 9.915E-005 7.357E-004 
0L14 12:46:20 335.7 34.54 1.000E+000 1.066E+000 4.484E-006 5.027E+002 2.170E+000 1.801E-007 1.955E-004 8.464E-002 1.950E-004 4.304E-006 2.607E-001 4.340E-002 9.894E-005 6.138E-004 
0L15 13:10:14 339.9 34.11 1.000E+000 1.205E+000 4.074E-006 5.129E+002 2.200E+000 1.804E-007 1.974E-004 8.400E-002 1.968E-004 4.344E-006 2.628E-001 4.320E-002 1.003E-004 7.417E-004 
