fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
001_315 001_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.803906635E-15 1.000000000E+20 1.263596936E+00 1.216357411E-15 1.785855163E-04 
001_315_SRH 001_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.328540050E-15 1.000000000E+20 1.301098402E+00 1.137794928E-15 1.050536871E-03 
002_315 002_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.395924183E-15 1.000000000E+20 1.274538247E+00 1.746406505E-15 2.530607568E-04 
002_315_SRH 002_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.940418625E-15 1.000000000E+20 1.301143605E+00 1.669944923E-15 1.055087720E-03 
003_315 003_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.253876622E-15 1.000000000E+20 1.282596188E+00 2.525689556E-15 3.434743936E-04 
003_315_SRH 003_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.827730494E-15 1.000000000E+20 1.301209028E+00 2.450910857E-15 1.061741774E-03 
004_315 004_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.222380088E-19 1.000000000E+20 1.015477795E+00 1.276482911E-14 3.437807362E-03 
004_315_SRH 004_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.107460281E-15 1.000000000E+20 1.301303191E+00 3.596953199E-15 1.071453589E-03 
005_315 005_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.226141500E-14 1.000000000E+20 1.292611935E+00 5.350512664E-15 5.593861083E-04 
005_315_SRH 005_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.938854511E-15 1.000000000E+20 1.301437511E+00 5.278576285E-15 1.085592048E-03 
006_315 006_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.476790196E-14 1.000000000E+20 1.295628842E+00 7.816211296E-15 6.753050511E-04 
006_315_SRH 006_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.531185231E-15 1.000000000E+20 1.301626679E+00 7.745766293E-15 1.106098320E-03 
007_315 007_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.826377228E-14 1.000000000E+20 1.297846819E+00 1.143362446E-14 7.914236878E-04 
007_315_SRH 007_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.214555233E-14 1.000000000E+20 1.301888518E+00 1.136492529E-14 1.135683403E-03 
008_315 008_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.304239897E-14 1.000000000E+20 1.299543397E+00 1.673947710E-14 9.074862827E-04 
008_315_SRH 008_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.708351585E-14 1.000000000E+20 1.302242189E+00 1.667292039E-14 1.178049012E-03 
009_315 009_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.940670416E-14 1.000000000E+20 1.300921041E+00 2.452014681E-14 1.027029997E-03 
009_315_SRH 009_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.365478670E-14 1.000000000E+20 1.302704706E+00 2.445623960E-14 1.238089903E-03 
010_315 010_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.761741605E-14 1.000000000E+20 1.302119196E+00 3.592778543E-14 1.156982659E-03 
010_315_SRH 010_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.212265184E-14 1.000000000E+20 1.303284758E+00 3.586708587E-14 1.321993380E-03 
011_315 011_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.783580340E-14 1.000000000E+20 1.303222850E+00 5.265098985E-14 1.306641118E-03 
011_315_SRH 011_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.264355944E-14 1.000000000E+20 1.303975593E+00 5.259401220E-14 1.437103313E-03 
012_315 012_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.011161321E-14 1.000000000E+20 1.304714863E+00 7.719196920E-14 1.485866215E-03 
012_315_SRH 012_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.548507396E-14 1.000000000E+20 1.313122143E+00 7.761259734E-14 1.597007087E-03 
013_315 013_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.482870684E-14 1.000000000E+20 1.316342186E+00 1.140848647E-13 1.716931833E-03 
