Bo Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.500000000E+01 1.000000000E+01 1.192200553E+00 1.194855597E+00 -2.655044000E-03 1.191060783E+00 1.191738925E+00 -6.781420000E-04 1.139770000E-03 3.116672000E-03
1.500000000E+01 1.016672606E+01 1.192302614E+00 1.194872841E+00 -2.570227000E-03 1.191515469E+00 1.192670676E+00 -1.155207000E-03 7.871450000E-04 2.202165000E-03
1.500000000E+01 1.033324570E+01 1.192450924E+00 1.194898085E+00 -2.447161000E-03 1.191908861E+00 1.193357153E+00 -1.448292000E-03 5.420630000E-04 1.540932000E-03
1.500000000E+01 1.049996187E+01 1.192665532E+00 1.194935041E+00 -2.269509000E-03 1.192292775E+00 1.193864146E+00 -1.571371000E-03 3.727570000E-04 1.070895000E-03
1.500000000E+01 1.066670514E+01 1.192974080E+00 1.195013244E+00 -2.039164000E-03 1.192717793E+00 1.194269265E+00 -1.551472000E-03 2.562870000E-04 7.439790000E-04
1.500000000E+01 1.083333839E+01 1.193413645E+00 1.195113469E+00 -1.699824000E-03 1.193237229E+00 1.194598524E+00 -1.361295000E-03 1.764160000E-04 5.149450000E-04
1.500000000E+01 1.100000000E+01 1.194031745E+00 1.195242941E+00 -1.211196000E-03 1.193909970E+00 1.194886356E+00 -9.763860000E-04 1.217750000E-04 3.565850000E-04
1.500000000E+01 1.116672606E+01 1.194885247E+00 1.195416619E+00 -5.313720000E-04 1.194800791E+00 1.195170103E+00 -3.693120000E-04 8.445600000E-05 2.465160000E-04
1.500000000E+01 1.133324570E+01 1.196035082E+00 1.195661426E+00 3.736560000E-04 1.195976060E+00 1.195490693E+00 4.853670000E-04 5.902200000E-05 1.707330000E-04
1.500000000E+01 1.149996187E+01 1.197534904E+00 1.196026265E+00 1.508639000E-03 1.197493201E+00 1.195907082E+00 1.586119000E-03 4.170300000E-05 1.191830000E-04
1.500000000E+01 1.166670514E+01 1.199414620E+00 1.196526424E+00 2.888196000E-03 1.199384682E+00 1.196442860E+00 2.941822000E-03 2.993800000E-05 8.356400000E-05
1.500000000E+01 1.183333839E+01 1.201665763E+00 1.197230060E+00 4.435703000E-03 1.201643818E+00 1.197170867E+00 4.472951000E-03 2.194500000E-05 5.919300000E-05
1.500000000E+01 1.200000000E+01 1.204241992E+00 1.198226154E+00 6.015838000E-03 1.204225484E+00 1.198183553E+00 6.041931000E-03 1.650800000E-05 4.260100000E-05
1.500000000E+01 1.216672606E+01 1.207082991E+00 1.199584354E+00 7.498637000E-03 1.207070204E+00 1.199553111E+00 7.517093000E-03 1.278700000E-05 3.124300000E-05
1.500000000E+01 1.233324570E+01 1.210148754E+00 1.201416682E+00 8.732072000E-03 1.210138548E+00 1.201393198E+00 8.745350000E-03 1.020600000E-05 2.348400000E-05
1.500000000E+01 1.249996187E+01 1.213434229E+00 1.203804795E+00 9.629434000E-03 1.213425846E+00 1.203786657E+00 9.639189000E-03 8.383000000E-06 1.813800000E-05
1.500000000E+01 1.266670514E+01 1.216951157E+00 1.206798071E+00 1.015308600E-02 1.216944119E+00 1.206783662E+00 1.016045700E-02 7.038000000E-06 1.440900000E-05
1.500000000E+01 1.283333839E+01 1.220699056E+00 1.210433663E+00 1.026539300E-02 1.220693049E+00 1.210421913E+00 1.027113600E-02 6.007000000E-06 1.175000000E-05
1.500000000E+01 1.300000000E+01 1.224652503E+00 1.214612394E+00 1.004010900E-02 1.224647327E+00 1.214602632E+00 1.004469500E-02 5.176000000E-06 9.762000000E-06
