f G/w
1.0000000E+6 1.9919996E-5
8.9779585E+5 2.0348844E-5
8.0603739E+5 2.0691422E-5
7.2365703E+5 2.0963104E-5
6.4969628E+5 2.1160143E-5
5.8329463E+5 2.1170444E-5
5.2367949E+5 2.1321432E-5
4.7015728E+5 2.1377309E-5
4.2210526E+5 2.1342684E-5
3.7896435E+5 2.1201877E-5
3.4023262E+5 2.0967348E-5
3.0545943E+5 2.0626407E-5
2.7424021E+5 2.0192410E-5
2.4621173E+5 1.9680179E-5
2.2104787E+5 1.9072772E-5
1.9845586E+5 1.8359380E-5
1.7817285E+5 1.7615468E-5
1.5996284E+5 1.6820561E-5
1.4361398E+5 1.5954085E-5
1.2893603E+5 1.5072986E-5
1.1575824E+5 1.4154285E-5
1.0392726E+5 1.3289177E-5
9.3305466E+4 1.2484613E-5
8.3769261E+4 1.1665064E-5
7.5207695E+4 1.0856968E-5
6.7521156E+4 1.0039999E-5
6.0620214E+4 9.3953457E-6
5.4424577E+4 8.7553140E-6
4.8862159E+4 8.1332215E-6
4.3868244E+4 7.6979908E-6
3.9384728E+4 7.1425080E-6
3.5359445E+4 6.8369666E-6
3.1745563E+4 6.5580330E-6
2.8501035E+4 6.1865472E-6
2.5588111E+4 5.8666433E-6
2.2972900E+4 5.6314903E-6
2.0624974E+4 5.4613569E-6
1.8517016E+4 5.4082581E-6
1.6624501E+4 5.5161550E-6
1.4925408E+4 5.3542223E-6
1.3399969E+4 5.3822234E-6
1.2030437E+4 5.6004451E-6
1.0800876E+4 5.7215483E-6
9.6969820E+3 5.8902813E-6
8.7059100E+3 6.1489066E-6
7.8161300E+3 6.4311424E-6
7.0172890E+3 6.8693494E-6
6.3000930E+3 7.0659495E-6
5.6561970E+3 7.5502533E-6
5.0781110E+3 8.1191417E-6
4.5591070E+3 8.6129195E-6
4.0931470E+3 9.2356647E-6
3.6748100E+3 1.0009044E-5
3.2992300E+3 1.0727309E-5
2.9620350E+3 1.1821845E-5
2.6593020E+3 1.2417928E-5
2.3875110E+3 1.3292057E-5
2.1434970E+3 1.4479215E-5
1.9244230E+3 1.6009220E-5
1.7277390E+3 1.7012972E-5
1.5511570E+3 1.9084226E-5
1.3926220E+3 2.0289977E-5
1.2502900E+3 2.2186967E-5
1.1225050E+3 2.3322600E-5
1.0077810E+3 2.7043169E-5
9.0478100E+2 2.9160445E-5
8.1230900E+2 3.2353443E-5
7.2928800E+2 3.3995682E-5
6.5475100E+2 3.9348050E-5
5.8783300E+2 4.1382746E-5
5.2775400E+2 4.5891404E-5
4.7381500E+2 5.2247553E-5
4.2539000E+2 5.0948290E-5
3.8191300E+2 6.3126690E-5
3.4288000E+2 6.7233155E-5
3.0783600E+2 7.2063551E-5
2.7637400E+2 7.7708626E-5
2.4812700E+2 8.8268206E-5
2.2276800E+2 9.8246824E-5
2.0000000E+2 1.0810067E-4
