N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 315 1.800E-4 1.175390927E+00 1.176896901E+00
1.468000E+10 1.000E+15 315 1.800E-4 1.175912407E+00 1.176943326E+00
2.154000E+10 1.000E+15 315 1.800E-4 1.176327216E+00 1.177033965E+00
3.162000E+10 1.000E+15 315 1.800E-4 1.176705961E+00 1.177190547E+00
4.642000E+10 1.000E+15 315 1.800E-4 1.177112506E+00 1.177445121E+00
6.813000E+10 1.000E+15 315 1.800E-4 1.177613513E+00 1.177842298E+00
1.000000E+11 1.000E+15 315 1.800E-4 1.178284940E+00 1.178442828E+00
1.468000E+11 1.000E+15 315 1.800E-4 1.179217266E+00 1.179326768E+00
2.154000E+11 1.000E+15 315 1.800E-4 1.180489183E+00 1.180565983E+00
3.162000E+11 1.000E+15 315 1.800E-4 1.182282522E+00 1.182336704E+00
4.642000E+11 1.000E+15 315 1.800E-4 1.184678952E+00 1.184717626E+00
6.813000E+11 1.000E+15 315 1.800E-4 1.187708378E+00 1.187736513E+00
1.000000E+12 1.000E+15 315 1.800E-4 1.191491307E+00 1.191512267E+00
1.468000E+12 1.000E+15 315 1.800E-4 1.195835069E+00 1.195851090E+00
2.154000E+12 1.000E+15 315 1.800E-4 1.200449654E+00 1.200462215E+00
3.162000E+12 1.000E+15 315 1.800E-4 1.204769151E+00 1.204779416E+00
4.642000E+12 1.000E+15 315 1.800E-4 1.208774390E+00 1.208782887E+00
6.813000E+12 1.000E+15 315 1.800E-4 1.212474908E+00 1.212481979E+00
1.000000E+13 1.000E+15 315 1.800E-4 1.215773854E+00 1.215779827E+00
