N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 315 1.800E-4 1.014812835E+00 1.015823027E+00
1.468000E+10 1.000E+15 315 1.800E-4 1.015108709E+00 1.015812651E+00
2.154000E+10 1.000E+15 315 1.800E-4 1.015310397E+00 1.015797782E+00
3.162000E+10 1.000E+15 315 1.800E-4 1.015440719E+00 1.015776720E+00
4.642000E+10 1.000E+15 315 1.800E-4 1.015516383E+00 1.015747415E+00
6.813000E+10 1.000E+15 315 1.800E-4 1.015549085E+00 1.015707750E+00
1.000000E+11 1.000E+15 315 1.800E-4 1.015547405E+00 1.015656388E+00
1.468000E+11 1.000E+15 315 1.800E-4 1.015519772E+00 1.015594769E+00
2.154000E+11 1.000E+15 315 1.800E-4 1.015479191E+00 1.015531014E+00
3.162000E+11 1.000E+15 315 1.800E-4 1.015450763E+00 1.015486852E+00
4.642000E+11 1.000E+15 315 1.800E-4 1.015482226E+00 1.015507697E+00
6.813000E+11 1.000E+15 315 1.800E-4 1.015656093E+00 1.015674464E+00
1.000000E+12 1.000E+15 315 1.800E-4 1.016091402E+00 1.016105095E+00
1.468000E+12 1.000E+15 315 1.800E-4 1.035878950E+00 1.035866890E+00
2.154000E+12 1.000E+15 315 1.800E-4 1.069882814E+00 1.069878115E+00
3.162000E+12 1.000E+15 315 1.800E-4 1.096853088E+00 1.096852397E+00
4.642000E+12 1.000E+15 315 1.800E-4 1.117281303E+00 1.117282610E+00
6.813000E+12 1.000E+15 315 1.800E-4 1.132479834E+00 1.132481942E+00
1.000000E+13 1.000E+15 315 1.800E-4 1.144095515E+00 1.144097863E+00
