x N
1.3476662E+0 1.3863234E+21
1.3372342E+0 1.3166399E+21
1.3256024E+0 1.4133397E+21
1.3165289E+0 1.4715925E+21
1.3055458E+0 1.3256525E+21
1.2940892E+0 1.5057082E+21
1.2856413E+0 1.2996354E+21
1.2707921E+0 1.3230367E+21
1.2626069E+0 1.5294530E+21
1.2506547E+0 1.2556421E+21
1.2378725E+0 1.2262068E+21
1.2250733E+0 1.4298708E+21
1.2157371E+0 1.6140075E+21
1.2052755E+0 1.4689554E+21
1.1937965E+0 1.2920696E+21
1.1800784E+0 1.3252257E+21
1.1689951E+0 1.3350675E+21
1.1551695E+0 1.3231796E+21
1.1436165E+0 1.4581266E+21
1.1318822E+0 1.3640704E+21
1.1184485E+0 1.2690702E+21
1.1045198E+0 1.3067718E+21
1.0915581E+0 1.3884988E+21
1.0789040E+0 1.4181576E+21
1.0661795E+0 1.3196022E+21
1.0512772E+0 1.3316167E+21
1.0384698E+0 1.3622651E+21
1.0238050E+0 1.2835262E+21
1.0089179E+0 1.3741107E+21
9.9582179E-1 1.3778519E+21
9.8058820E-1 1.3315895E+21
9.6609560E-1 1.4222464E+21
9.5233940E-1 1.3596687E+21
9.3606878E-1 1.3509235E+21
9.2166407E-1 1.3651016E+21
9.0517189E-1 1.2959018E+21
8.8855964E-1 1.3030908E+21
