x N
1.3660732E+0 1.4127564E+21
1.3559761E+0 1.4104315E+21
1.3457696E+0 1.3983185E+21
1.3353404E+0 1.4062028E+21
1.3250924E+0 1.4210634E+21
1.3147189E+0 1.3995887E+21
1.3039874E+0 1.3953977E+21
1.2933802E+0 1.4408060E+21
1.2831538E+0 1.4230876E+21
1.2721091E+0 1.4138327E+21
1.2615688E+0 1.4196212E+21
1.2504230E+0 1.3776901E+21
1.2390266E+0 1.3917142E+21
1.2279076E+0 1.4101635E+21
1.2166003E+0 1.4139671E+21
1.2053358E+0 1.4288343E+21
1.1940541E+0 1.3849659E+21
1.1818467E+0 1.3909809E+21
1.1704422E+0 1.4049397E+21
1.1582255E+0 1.3864786E+21
1.1462650E+0 1.3972019E+21
1.1339773E+0 1.3964627E+21
1.1217452E+0 1.3722008E+21
1.1087427E+0 1.3829502E+21
1.0964297E+0 1.3835534E+21
1.0831345E+0 1.3828819E+21
1.0705143E+0 1.3826804E+21
1.0568893E+0 1.3622694E+21
1.0435487E+0 1.3785076E+21
1.0298930E+0 1.3723123E+21
1.0160729E+0 1.3684962E+21
1.0019641E+0 1.3609517E+21
9.8759410E-1 1.3556105E+21
9.7295692E-1 1.3515232E+21
9.5806155E-1 1.3547244E+21
9.4303806E-1 1.3547040E+21
9.2766194E-1 1.3499251E+21
