x N
1.3466555E+0 1.4557444E+21
1.3367153E+0 1.4062591E+21
1.3259930E+0 1.2776318E+21
1.3137825E+0 1.5134355E+21
1.3065008E+0 1.6749678E+21
1.2960170E+0 1.3478768E+21
1.2842620E+0 1.3621764E+21
1.2738325E+0 1.4135744E+21
1.2626919E+0 1.2151111E+21
1.2484945E+0 1.2935023E+21
1.2386902E+0 1.5308505E+21
1.2280103E+0 1.3549309E+21
1.2153344E+0 1.2658452E+21
1.2027718E+0 1.3872213E+21
1.1920806E+0 1.4915143E+21
1.1809288E+0 1.4417909E+21
1.1692705E+0 1.3351505E+21
1.1560399E+0 1.2840977E+21
1.1431169E+0 1.3166290E+21
1.1302412E+0 1.4100291E+21
1.1187673E+0 1.3389438E+21
1.1042849E+0 1.2731770E+21
1.0911664E+0 1.3283295E+21
1.0774886E+0 1.4117089E+21
1.0656612E+0 1.3878490E+21
1.0512019E+0 1.2991320E+21
1.0372349E+0 1.3843386E+21
1.0241715E+0 1.3548288E+21
1.0092256E+0 1.3395466E+21
9.9546645E-1 1.3800297E+21
9.8095010E-1 1.3439564E+21
9.6600713E-1 1.3314929E+21
9.5075682E-1 1.3455050E+21
9.3565624E-1 1.3954629E+21
9.2102532E-1 1.3730312E+21
9.0492680E-1 1.3522311E+21
8.8930172E-1 1.3850338E+21
