N x
1.5731922E+0 1.0381139E+21
1.5612591E+0 1.0872149E+21
1.5503240E+0 1.1743006E+21
1.5399344E+0 1.2150610E+21
1.5295722E+0 1.2270363E+21
1.5192460E+0 1.2540328E+21
1.5091931E+0 1.2915023E+21
1.4993257E+0 1.2903226E+21
1.4891200E+0 1.2784104E+21
1.4789291E+0 1.2932707E+21
1.4688193E+0 1.3130262E+21
1.4587963E+0 1.3084119E+21
1.4484739E+0 1.2953168E+21
1.4381005E+0 1.3004616E+21
1.4277116E+0 1.3119369E+21
1.4173705E+0 1.3125291E+21
1.4068380E+0 1.3017138E+21
1.3961663E+0 1.2962777E+21
1.3853823E+0 1.3057457E+21
1.3747020E+0 1.2969859E+21
1.3636010E+0 1.2991871E+21
1.3527863E+0 1.2959546E+21
1.3414484E+0 1.2877113E+21
1.3303094E+0 1.2853013E+21
1.3187354E+0 1.2782226E+21
1.3072750E+0 1.2806419E+21
1.2955395E+0 1.2808622E+21
1.2838761E+0 1.2329337E+21
1.2709979E+0 1.2355122E+21
1.2591594E+0 1.2675950E+21
1.2466639E+0 1.2578837E+21
1.2344005E+0 1.2538673E+21
1.2215709E+0 1.2530145E+21
1.2090356E+0 1.2470261E+21
1.1958095E+0 1.2302248E+21
1.1826417E+0 1.2374427E+21
1.1692745E+0 1.2298180E+21
1.1556362E+0 1.2234924E+21
1.1418099E+0 1.2202215E+21
1.1277641E+0 1.2165086E+21
1.1135046E+0 1.2078523E+21
1.0988889E+0 1.2005809E+21
1.0840702E+0 1.1994065E+21
1.0690226E+0 1.1900042E+21
1.0535412E+0 1.1816235E+21
1.0378281E+0 1.1760772E+21
1.0217226E+0 1.1701187E+21
1.0053452E+0 1.1657954E+21
9.8858616E-1 1.1576291E+21
9.7140855E-1 1.1577300E+21
9.5405667E-1 1.1621931E+21
