T d154 d184 d214 d244
d 150 180 210 240
290 1.226698804E+00 1.224532213E+00 1.223531630E+00 1.222468262E+00
295 1.228709794E+00 1.226180429E+00 1.224854992E+00 1.224119250E+00
300 1.230055958E+00 1.227196584E+00 1.225283265E+00 1.218262908E+00
305 1.229671431E+00 1.226846660E+00 1.224118265E+00 1.222385611E+00
310 1.228670327E+00 1.225537719E+00 1.222248653E+00 1.219886910E+00
315 1.226554463E+00 1.222838772E+00 1.218986433E+00 1.216032026E+00
320 1.222730065E+00 1.216791749E+00 1.213324490E+00 1.209749063E+00
325 1.218228863E+00 1.210077154E+00 1.207043211E+00 1.202701733E+00
330 1.211799651E+00 1.203149492E+00 1.199167983E+00 1.194472624E+00
335 1.203087533E+00 1.195335506E+00 1.187294452E+00 1.183775951E+00
340 1.194290353E+00 1.185793209E+00 1.177341640E+00 1.171224618E+00
