T d154 d184 d214 d244
d 150 180 210 240
290 1.207559072E+00 1.205119515E+00 1.202546363E+00 1.200585867E+00
295 1.208964625E+00 1.206689809E+00 1.204459347E+00 1.202371706E+00
300 1.211156580E+00 1.208876651E+00 1.206668350E+00 1.204546617E+00
305 1.213475343E+00 1.211118615E+00 1.208762855E+00 1.206623429E+00
310 1.215766051E+00 1.213035103E+00 1.210676155E+00 1.208283994E+00
315 1.217472167E+00 1.214406904E+00 1.211770078E+00 1.208676969E+00
320 1.218994599E+00 1.215190677E+00 1.212397457E+00 1.209235314E+00
325 1.219484031E+00 1.215406199E+00 1.211710600E+00 1.208260305E+00
330 1.217950816E+00 1.212898663E+00 1.208311713E+00 1.204097387E+00
335 1.213328591E+00 1.206659664E+00 1.201082171E+00 1.195730126E+00
340 1.204868386E+00 1.192465795E+00 1.184876828E+00 1.177653864E+00
