T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.188894863E+00 1.192076939E+00 -3.182076000E-03 1.188573799E+00 1.191188923E+00 -2.615124000E-03 3.210640000E-04 8.880160000E-04
290 1.549996187E+01 1.220852326E+00 1.198866118E+00 2.198620800E-02 1.219627372E+00 1.197196661E+00 2.243071100E-02 1.224954000E-03 1.669457000E-03
290 1.600000000E+01 1.244370941E+00 1.210980243E+00 3.339069800E-02 1.240093853E+00 1.208468171E+00 3.162568200E-02 4.277088000E-03 2.512072000E-03
290 1.649996187E+01 1.272193803E+00 1.211827656E+00 6.036614700E-02 1.258385760E+00 1.208289412E+00 5.009634800E-02 1.380804300E-02 3.538244000E-03
290 1.700000000E+01 1.309956699E+00 1.232859114E+00 7.709758500E-02 1.274108931E+00 1.227276060E+00 4.683287100E-02 3.584776800E-02 5.583054000E-03
295 1.500000000E+01 1.172076290E+00 1.052852472E+00 1.192238180E-01 1.171811550E+00 1.051487806E+00 1.203237440E-01 2.647400000E-04 1.364666000E-03
295 1.549996187E+01 1.221228591E+00 1.053014888E+00 1.682137030E-01 1.220078845E+00 1.050357041E+00 1.697218040E-01 1.149746000E-03 2.657847000E-03
295 1.600000000E+01 1.246011228E+00 1.046958885E+00 1.990523430E-01 1.242137002E+00 1.043033557E+00 1.991034450E-01 3.874226000E-03 3.925328000E-03
295 1.649996187E+01 1.273250840E+00 1.039798256E+00 2.334525840E-01 1.260856708E+00 1.034773634E+00 2.260830740E-01 1.239413200E-02 5.024622000E-03
295 1.700000000E+01 1.309819327E+00 1.036200591E+00 2.736187360E-01 1.277285740E+00 1.029709437E+00 2.475763030E-01 3.253358700E-02 6.491154000E-03
300 1.500000000E+01 1.135704238E+00 1.191726598E+00 -5.602236000E-02 1.135556802E+00 1.190951449E+00 -5.539464700E-02 1.474360000E-04 7.751490000E-04
300 1.549996187E+01 1.220120857E+00 1.202819691E+00 1.730116600E-02 1.218994899E+00 1.201222763E+00 1.777213600E-02 1.125958000E-03 1.596928000E-03
300 1.600000000E+01 1.247975662E+00 1.216155641E+00 3.182002100E-02 1.244324996E+00 1.213429789E+00 3.089520700E-02 3.650666000E-03 2.725852000E-03
300 1.649996187E+01 1.275223396E+00 1.217609766E+00 5.761363000E-02 1.263822613E+00 1.213412576E+00 5.041003700E-02 1.140078300E-02 4.197190000E-03
300 1.700000000E+01 1.310755112E+00 1.237459527E+00 7.329558500E-02 1.280657509E+00 1.230143958E+00 5.051355100E-02 3.009760300E-02 7.315569000E-03
