N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.915512400E-02 -5.955373700E-02 -1.755458890E-01 -8.454104900E-02 -2.249485000E-03 3.838750700E-02 6.633553900E-02 8.864258400E-02 1.055170630E-01
1.016672606E+01 1.904204700E-02 -6.003976800E-02 -1.756999420E-01 -8.364394100E-02 -1.951714000E-03 3.838054700E-02 6.604309800E-02 8.788490000E-02 1.039708410E-01
1.033324570E+01 1.887785000E-02 -6.074751100E-02 -1.759236270E-01 -8.234841000E-02 -1.523114000E-03 3.837008000E-02 6.562609100E-02 8.682255000E-02 1.018570110E-01
1.049996187E+01 1.864060800E-02 -6.177434000E-02 -1.762468330E-01 -8.049140600E-02 -9.118540000E-04 3.835436100E-02 6.503944400E-02 8.536223300E-02 9.904970400E-02
1.066670514E+01 1.830031900E-02 -6.325608900E-02 -1.767104750E-01 -7.785854100E-02 -5.133100000E-05 3.833048700E-02 6.422912100E-02 8.340864600E-02 9.546146200E-02
1.083333839E+01 1.781737600E-02 -6.537760700E-02 -1.773686510E-01 -7.418389300E-02 1.137751000E-03 3.829399600E-02 6.313829700E-02 8.088990500E-02 9.109460500E-02
1.100000000E+01 1.714244400E-02 -6.838082700E-02 -1.782891210E-01 -6.916966700E-02 2.737769000E-03 3.823809100E-02 6.172071100E-02 7.779464600E-02 8.608971700E-02
1.116672606E+01 1.621992500E-02 -7.256312900E-02 -1.795492800E-01 -6.254273200E-02 4.812441000E-03 3.815277700E-02 5.996264600E-02 7.421381800E-02 8.073892900E-02
1.133324570E+01 1.499851000E-02 -7.825253400E-02 -1.812237520E-01 -5.416510200E-02 7.369795000E-03 3.802500200E-02 5.790926300E-02 7.036025100E-02 7.543833100E-02
1.149996187E+01 1.345288600E-02 -8.574018000E-02 -1.800772040E-01 -4.419215900E-02 1.031757400E-02 3.784105500E-02 5.568154300E-02 6.654118600E-02 7.058802700E-02
1.166670514E+01 1.161739400E-02 -9.515130800E-02 -1.533036120E-01 -3.321104300E-02 1.343863100E-02 3.759361900E-02 5.346467800E-02 6.307910200E-02 6.648955900E-02
1.183333839E+01 9.621425000E-03 -1.062646190E-01 -1.247030800E-01 -2.221916400E-02 1.642563500E-02 3.729281400E-02 5.146190800E-02 6.021826300E-02 6.329227600E-02
1.200000000E+01 7.696644000E-03 -1.183579570E-01 -9.736083600E-02 -1.232927400E-02 1.898831500E-02 3.697400400E-02 4.983195400E-02 5.806877200E-02 6.100270700E-02
1.216672606E+01 6.117242000E-03 -1.302428300E-01 -7.410621200E-02 -4.313897000E-03 2.097470100E-02 3.669168900E-02 4.864694200E-02 5.661260200E-02 5.953163800E-02
1.233324570E+01 5.070986000E-03 -1.406009730E-01 -5.617637400E-02 1.670037000E-03 2.241117800E-02 3.649750000E-02 4.789228500E-02 5.575243500E-02 5.874630300E-02
1.249996187E+01 4.547696000E-03 -1.485143610E-01 -4.305980900E-02 5.963862000E-03 2.343541800E-02 3.641799500E-02 4.749961400E-02 5.536624700E-02 5.849377600E-02
1.266670514E+01 -7.925353000E-03 -1.338259230E-01 -3.342063400E-02 9.070319000E-03 2.419587100E-02 3.644995500E-02 4.738647700E-02 5.534295800E-02 5.860077900E-02
1.283333839E+01 -2.368968800E-02 -1.171998760E-01 -2.605491600E-02 1.140033400E-02 2.479495600E-02 3.657265700E-02 4.748228000E-02 5.553496700E-02 5.902162000E-02
1.300000000E+01 -3.341281100E-02 -1.032757600E-01 -2.021367900E-02 1.320715600E-02 2.528587200E-02 3.676273200E-02 4.773514200E-02 5.595456800E-02 5.968570900E-02
