T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 -6.446750000E-04 1.352202400E-02 2.222244400E-02 2.666442700E-02 3.330638500E-02 4.458292500E-02 5.693130500E-02 6.328731900E-02 6.136282000E-02
295 -1.203194600E-02 1.025141400E-02 2.117279100E-02 2.655773100E-02 3.229911900E-02 4.285417100E-02 5.482968900E-02 6.133224100E-02 5.975123800E-02
300 -3.713399500E-02 2.876482000E-03 1.928572900E-02 2.576734100E-02 3.155699300E-02 4.162798000E-02 5.383515800E-02 6.045776900E-02 5.894241700E-02
305 -8.643585500E-02 -1.273880400E-02 1.457355300E-02 2.436329100E-02 3.127823700E-02 4.133384300E-02 5.307908800E-02 6.007044300E-02 5.955304000E-02
310 -1.703009790E-01 -4.365550800E-02 4.985230000E-03 2.156056700E-02 3.045275200E-02 4.088602000E-02 5.189992200E-02 6.054385100E-02 6.083929700E-02
315 -1.486859840E-01 -1.006770670E-01 -1.344214300E-02 1.629928500E-02 2.891222600E-02 4.061450000E-02 5.286197400E-02 6.238689000E-02 6.311303300E-02
320 -9.596402900E-02 -1.793285900E-01 -4.803489800E-02 5.498103000E-03 2.626474900E-02 4.071531000E-02 5.372980400E-02 6.445878900E-02 6.700114500E-02
325 6.273950000E-03 -1.548719930E-01 -1.070088520E-01 -1.469330100E-02 2.039453600E-02 3.965245700E-02 5.468547800E-02 6.710687400E-02 7.114167900E-02
330 1.655647400E-02 -9.906512800E-02 -1.892275330E-01 -4.995864700E-02 9.379194000E-03 3.716546800E-02 5.638202500E-02 7.090390700E-02 7.603637100E-02
335 2.680886100E-02 4.475943000E-03 -1.642695550E-01 -1.083283170E-01 -9.981852000E-03 3.269389400E-02 5.669705900E-02 7.424086400E-02 8.264204600E-02
340 3.939288200E-02 1.411347700E-02 -1.100988270E-01 -1.954001510E-01 -4.421695300E-02 2.259480400E-02 5.559619400E-02 7.736520500E-02 8.872627700E-02
