N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 340 1.800E-4 1.060106098E+00 1.067654828E+00
1.468000E+10 1.000E+15 340 1.800E-4 1.062155185E+00 1.067498515E+00
2.154000E+10 1.000E+15 340 1.800E-4 1.063534508E+00 1.067270447E+00
3.162000E+10 1.000E+15 340 1.800E-4 1.064351169E+00 1.066938614E+00
4.642000E+10 1.000E+15 340 1.800E-4 1.064679190E+00 1.066457761E+00
6.813000E+10 1.000E+15 340 1.800E-4 1.064550361E+00 1.065765085E+00
1.000000E+11 1.000E+15 340 1.800E-4 1.063951268E+00 1.064775835E+00
1.468000E+11 1.000E+15 340 1.800E-4 1.062824486E+00 1.063380536E+00
2.154000E+11 1.000E+15 340 1.800E-4 1.061075501E+00 1.061447545E+00
3.162000E+11 1.000E+15 340 1.800E-4 1.058591090E+00 1.058837562E+00
4.642000E+11 1.000E+15 340 1.800E-4 1.055278487E+00 1.055439709E+00
6.813000E+11 1.000E+15 340 1.800E-4 1.051134247E+00 1.051238044E+00
1.000000E+12 1.000E+15 340 1.800E-4 1.046340241E+00 1.046405880E+00
1.468000E+12 1.000E+15 340 1.800E-4 1.041352672E+00 1.041393582E+00
2.154000E+12 1.000E+15 340 1.800E-4 1.036906229E+00 1.036931711E+00
3.162000E+12 1.000E+15 340 1.800E-4 1.033841336E+00 1.033857709E+00
4.642000E+12 1.000E+15 340 1.800E-4 1.032675469E+00 1.032686760E+00
6.813000E+12 1.000E+15 340 1.800E-4 1.033511128E+00 1.033519661E+00
1.000000E+13 1.000E+15 340 1.800E-4 1.035922164E+00 1.035929100E+00
