T nFsrh nFBsrh dnsrh nF nFB dn
290 1.173976103E+00 1.397486018E+0 -2.235099150E-01 1.173976103E+00 1.397486018E+0 -2.235099150E-01
295 1.181689424E+00 1.328593168E+0 -1.469037440E-01 1.181689424E+00 1.328593168E+0 -1.469037440E-01
300 1.188716982E+00 1.272688801E+0 -8.397181900E-02 1.188716982E+00 1.272688801E+0 -8.397181900E-02
305 1.186779445E+00 1.227238063E+0 -4.045861800E-02 1.186779445E+00 1.227238063E+0 -4.045861800E-02
310 1.190251798E+00 1.190185509E+0 6.628900000E-05 1.190251798E+00 1.190185509E+0 6.628900000E-05
315 1.193777797E+00 1.159879655E+0 3.389814200E-02 1.193777797E+00 1.159879655E+0 3.389814200E-02
320 1.196320628E+00 1.135000612E+0 6.132001600E-02 1.196320628E+00 1.135000612E+0 6.132001600E-02
325 1.200981679E+00 1.114496223E+0 8.648545600E-02 1.200981679E+00 1.114496223E+0 8.648545600E-02
330 1.204362654E+00 1.097528305E+0 1.068343490E-01 1.204362654E+00 1.097528305E+0 1.068343490E-01
335 1.206058648E+00 1.083428642E+0 1.226300060E-01 1.206058648E+00 1.083428642E+0 1.226300060E-01
340 1.195691079E+00 1.071663605E+0 1.240274740E-01 1.195691079E+00 1.071663605E+0 1.240274740E-01
