T nFsrh nFBsrh dnsrh nF nFB dn
290 1.145376734E+00 1.004948901E+0 1.404278330E-01 1.145376734E+00 1.004948901E+0 1.404278330E-01
295 1.137651868E+00 1.004822622E+0 1.328292460E-01 1.137651868E+00 1.004822622E+0 1.328292460E-01
300 1.118225443E+00 1.004704943E+0 1.135205000E-01 1.118225443E+00 1.004704943E+0 1.135205000E-01
305 1.101335901E+00 1.004595109E+0 9.674079200E-02 1.101335901E+00 1.004595109E+0 9.674079200E-02
310 1.074840380E+00 1.004492446E+0 7.034793400E-02 1.074840380E+00 1.004492446E+0 7.034793400E-02
315 1.041446585E+00 1.004396352E+0 3.705023300E-02 1.041446585E+00 1.004396352E+0 3.705023300E-02
320 1.008175815E+00 1.004306289E+0 3.869526000E-03 1.008175815E+00 1.004306289E+0 3.869526000E-03
325 1.007232045E+00 1.004221771E+0 3.010274000E-03 1.007232045E+00 1.004221771E+0 3.010274000E-03
330 1.008064179E+00 1.004142364E+0 3.921815000E-03 1.008064179E+00 1.004142364E+0 3.921815000E-03
335 1.010104172E+00 1.004067674E+0 6.036498000E-03 1.010104172E+00 1.004067674E+0 6.036498000E-03
340 1.017142405E+00 1.003997345E+0 1.314506000E-02 1.017142405E+00 1.003997345E+0 1.314506000E-02
