T d154 d184 d214 d244
d 150 180 210 240
290 4.736326600E-02 4.751758200E-02 4.809157100E-02 4.816680300E-02
295 4.698059200E-02 4.731349500E-02 4.805654800E-02 4.838070300E-02
300 4.757301000E-02 4.814333500E-02 4.915382800E-02 4.969685100E-02
305 4.825578700E-02 4.909752500E-02 5.011395300E-02 5.118741300E-02
310 4.828754800E-02 5.045076600E-02 5.162812300E-02 5.268821700E-02
315 5.021464100E-02 5.264895300E-02 5.406851800E-02 5.533530300E-02
320 5.171780700E-02 5.436151100E-02 5.592812400E-02 5.728641700E-02
325 5.298178300E-02 5.580188300E-02 5.746035000E-02 5.879414900E-02
330 5.467753300E-02 5.754240400E-02 5.926832000E-02 6.052275300E-02
335 5.459005100E-02 5.724654100E-02 5.875639700E-02 5.974543200E-02
340 5.276003300E-02 5.494965200E-02 5.601218300E-02 5.658009900E-02
