N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.197527338E+00 1.194510192E+00 1.191726598E+00 1.189149758E+00
1.600000000E+01 1.221207295E+00 1.218428661E+00 1.216155641E+00 1.213657497E+00
1.700000000E+01 1.241591641E+00 1.239013218E+00 1.237459527E+00 1.236386393E+00
1.549996187E+01 1.208091647E+00 1.205267605E+00 1.202819691E+00 1.200399677E+00
1.649996187E+01 1.222783536E+00 1.219864991E+00 1.217609766E+00 1.215705117E+00
1.674996808E+01 1.228455998E+00 1.225558103E+00 1.223544589E+00 1.221960990E+00
1.624993176E+01 1.222633563E+00 1.219859884E+00 1.217519877E+00 1.215526225E+00
1.574996808E+01 1.215115740E+00 1.212298535E+00 1.209842812E+00 1.207415400E+00
1.524993176E+01 1.203859808E+00 1.200927643E+00 1.198370417E+00 1.196098311E+00
