N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.194931058E+00 1.191484637E+00 1.188209540E+00 1.185073358E+00
1.600000000E+01 1.223545441E+00 1.220540618E+00 1.218191754E+00 1.215839579E+00
1.700000000E+01 1.243459469E+00 1.240720499E+00 1.238517087E+00 1.237270567E+00
1.549996187E+01 1.210212877E+00 1.207335778E+00 1.204959518E+00 1.202617315E+00
1.649996187E+01 1.226338220E+00 1.222941369E+00 1.220535119E+00 1.218341821E+00
1.674996808E+01 1.231583953E+00 1.228292028E+00 1.225886694E+00 1.224104062E+00
1.624993176E+01 1.225489682E+00 1.222432826E+00 1.219880545E+00 1.217714882E+00
1.574996808E+01 1.217484957E+00 1.214670277E+00 1.212231751E+00 1.209756267E+00
1.524993176E+01 1.204995913E+00 1.202035172E+00 1.199398968E+00 1.196997622E+00
