N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.019702926E+00 1.018517909E+00 1.017645665E+00 1.016969114E+00
1.600000000E+01 1.233836541E+00 1.227584177E+00 1.221724778E+00 1.216837742E+00
1.700000000E+01 1.239118089E+00 1.232034517E+00 1.226208537E+00 1.221597842E+00
1.549996187E+01 1.173847552E+00 1.162005743E+00 1.151391487E+00 1.141403582E+00
1.649996187E+01 1.236474591E+00 1.229264979E+00 1.222753351E+00 1.217082292E+00
1.674996808E+01 1.236134755E+00 1.228655157E+00 1.222090047E+00 1.216576850E+00
1.624993176E+01 1.237215831E+00 1.230518419E+00 1.224447913E+00 1.219002068E+00
1.574996808E+01 1.220352580E+00 1.213383961E+00 1.207622263E+00 1.202129275E+00
1.524993176E+01 1.011889001E+00 1.010575917E+00 1.009621091E+00 1.008894707E+00
