N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.164438448E+00 1.155789240E+00 1.147552828E+00 1.139473319E+00
1.600000000E+01 1.229241068E+00 1.225502466E+00 1.222613954E+00 1.219772986E+00
1.700000000E+01 1.246689526E+00 1.242846005E+00 1.239762065E+00 1.237458892E+00
1.549996187E+01 1.213595421E+00 1.210244523E+00 1.207385572E+00 1.204518313E+00
1.649996187E+01 1.231917956E+00 1.227520923E+00 1.224117732E+00 1.221171304E+00
1.674996808E+01 1.235838411E+00 1.231638382E+00 1.227961499E+00 1.225345104E+00
1.624993176E+01 1.231838414E+00 1.227826618E+00 1.224573104E+00 1.221726506E+00
1.574996808E+01 1.221967391E+00 1.218584178E+00 1.215753888E+00 1.213237538E+00
1.524993176E+01 1.202171623E+00 1.198317350E+00 1.194461657E+00 1.190890570E+00
