T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 8.784219000E-03 6.535391000E-03 4.774940000E-03 3.437325000E-03 2.447846000E-03 1.731818000E-03 1.222436000E-03 8.646310000E-04 6.155730000E-04 4.432840000E-04 3.245430000E-04 2.427800000E-04 1.862960000E-04 1.468740000E-04 1.187860000E-04 9.809700000E-05 8.218400000E-05 6.941500000E-05 5.873700000E-05
295 8.731132000E-03 6.452013000E-03 4.691836000E-03 3.365756000E-03 2.389908000E-03 1.686004000E-03 1.186254000E-03 8.357010000E-04 5.919540000E-04 4.249100000E-04 3.082440000E-04 2.285670000E-04 1.738090000E-04 1.359500000E-04 1.093560000E-04 9.013200000E-05 7.563600000E-05 6.416900000E-05 5.469800000E-05
300 8.978211000E-03 6.575071000E-03 4.749617000E-03 3.390034000E-03 2.397173000E-03 1.684611000E-03 1.180425000E-03 8.275620000E-04 5.826510000E-04 4.162060000E-04 2.996240000E-04 2.195560000E-04 1.647900000E-04 1.272420000E-04 1.012440000E-04 8.283900000E-05 6.931100000E-05 5.890300000E-05 5.043400000E-05
305 9.421653000E-03 6.818377000E-03 4.879462000E-03 3.457140000E-03 2.429983000E-03 1.717168000E-03 1.198555000E-03 8.362730000E-04 5.905790000E-04 4.152220000E-04 2.947940000E-04 2.125530000E-04 1.566090000E-04 1.186300000E-04 9.291400000E-05 7.510800000E-05 6.245300000E-05 5.290300000E-05 4.540400000E-05
310 1.041243000E-02 7.466036000E-03 5.464739000E-03 3.869959000E-03 2.711797000E-03 1.944825000E-03 1.347141000E-03 9.286930000E-04 6.560670000E-04 4.519720000E-04 3.126990000E-04 2.217470000E-04 1.568270000E-04 1.161810000E-04 8.930500000E-05 7.060100000E-05 5.788700000E-05 4.864600000E-05 4.158500000E-05
315 1.180344300E-02 8.400313000E-03 5.928474000E-03 4.394598000E-03 3.069628000E-03 2.213598000E-03 1.514072000E-03 1.029034000E-03 7.312400000E-04 4.924110000E-04 3.359050000E-04 2.271690000E-04 1.621720000E-04 1.169000000E-04 8.783500000E-05 6.822200000E-05 5.480200000E-05 4.534400000E-05 3.838000000E-05
320 1.349901800E-02 9.547753000E-03 6.700372000E-03 4.670639000E-03 3.439071000E-03 2.353430000E-03 1.672392000E-03 1.117898000E-03 7.678690000E-04 5.180030000E-04 3.522060000E-04 2.447380000E-04 1.689780000E-04 1.209000000E-04 8.866900000E-05 6.708800000E-05 5.254300000E-05 4.254200000E-05 3.541600000E-05
325 1.570854300E-02 1.108151000E-02 7.755614000E-03 5.392584000E-03 3.730015000E-03 2.569752000E-03 1.765297000E-03 1.210436000E-03 8.292280000E-04 5.682180000E-04 3.900420000E-04 2.688410000E-04 1.867290000E-04 1.313940000E-04 9.430100000E-05 6.953900000E-05 5.299900000E-05 4.180300000E-05 3.404000000E-05
330 1.827301300E-02 1.288367100E-02 9.007370000E-03 6.255400000E-03 4.321703000E-03 2.974015000E-03 2.040678000E-03 1.397434000E-03 9.557830000E-04 6.534450000E-04 4.470330000E-04 3.065270000E-04 2.112270000E-04 1.468900000E-04 1.037140000E-04 7.487600000E-05 5.563300000E-05 4.273100000E-05 3.393300000E-05
335 2.091607700E-02 1.475903700E-02 1.031864800E-02 7.163534000E-03 4.946828000E-03 3.402674000E-03 2.333869000E-03 1.597632000E-03 1.092244000E-03 7.463060000E-04 5.100090000E-04 3.490170000E-04 2.396540000E-04 1.656280000E-04 1.157730000E-04 8.235200000E-05 6.000000000E-05 4.503800000E-05 3.490000000E-05
340 2.366185500E-02 1.674098400E-02 1.172333300E-02 8.147049000E-03 5.630122000E-03 3.875151000E-03 2.659849000E-03 1.822373000E-03 1.247308000E-03 8.534270000E-04 5.842620000E-04 4.005580000E-04 2.754320000E-04 1.903920000E-04 1.327930000E-04 9.390000000E-05 6.773600000E-05 5.010100000E-05 3.813400000E-05
