T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.248077600E-02 9.267918000E-03 6.817477000E-03 4.976777000E-03 3.619326000E-03 2.636687000E-03 1.937038000E-03 1.445250000E-03 1.102063000E-03 8.622800000E-04 6.924560000E-04 5.688080000E-04 4.754450000E-04 4.012470000E-04 3.407200000E-04 2.896830000E-04 2.458920000E-04 2.079010000E-04 1.750320000E-04
295 1.384484500E-02 1.012489900E-02 7.343476000E-03 5.288609000E-03 3.792757000E-03 2.720718000E-03 1.963778000E-03 1.436185000E-03 1.071937000E-03 8.213360000E-04 6.478070000E-04 5.251640000E-04 4.354190000E-04 3.668150000E-04 3.120140000E-04 2.665890000E-04 2.279010000E-04 1.943960000E-04 1.652300000E-04
300 1.571888600E-02 1.132799000E-02 8.098166000E-03 5.749166000E-03 4.062149000E-03 2.866460000E-03 2.030011000E-03 1.452044000E-03 1.056959000E-03 7.888320000E-04 6.068210000E-04 4.817640000E-04 3.934850000E-04 3.285930000E-04 2.786240000E-04 2.383890000E-04 2.047690000E-04 1.759320000E-04 1.507060000E-04
305 1.858005200E-02 1.328364900E-02 9.414147000E-03 6.621587000E-03 4.630371000E-03 3.227478000E-03 2.250794000E-03 1.578806000E-03 1.121698000E-03 8.137770000E-04 6.116510000E-04 4.711430000E-04 3.745670000E-04 3.071230000E-04 2.570320000E-04 2.187150000E-04 1.877400000E-04 1.617630000E-04 1.394070000E-04
310 2.222745300E-02 1.583265700E-02 1.116488000E-02 7.806553000E-03 5.420634000E-03 3.745248000E-03 2.581926000E-03 1.783174000E-03 1.240994000E-03 8.770480000E-04 6.348750000E-04 4.741510000E-04 3.666230000E-04 2.930980000E-04 2.410370000E-04 2.025180000E-04 1.726530000E-04 1.484800000E-04 1.287400000E-04
315 2.694637400E-02 1.924424100E-02 1.357975400E-02 9.461279000E-03 6.532229000E-03 4.460161000E-03 3.049230000E-03 2.071105000E-03 1.408689000E-03 9.657160000E-04 6.796340000E-04 4.912180000E-04 3.670040000E-04 2.840740000E-04 2.273070000E-04 1.870200000E-04 1.571830000E-04 1.340730000E-04 1.154180000E-04
320 3.268883300E-02 2.403385200E-02 1.688805000E-02 1.167381800E-02 7.977766000E-03 5.436624000E-03 3.704488000E-03 2.492437000E-03 1.690256000E-03 1.138361000E-03 7.841120000E-04 5.509970000E-04 3.981660000E-04 2.974750000E-04 2.300690000E-04 1.837580000E-04 1.508190000E-04 1.264440000E-04 1.054600000E-04
325 3.738647200E-02 2.686099600E-02 1.899719400E-02 1.367739800E-02 9.386831000E-03 6.435621000E-03 4.335139000E-03 2.934211000E-03 1.979329000E-03 1.335693000E-03 9.068760000E-04 6.242600000E-04 4.392970000E-04 3.182550000E-04 2.383130000E-04 1.845550000E-04 1.474210000E-04 1.209210000E-04 1.012860000E-04
330 4.320755900E-02 3.127353400E-02 2.223354000E-02 1.558390900E-02 1.079951200E-02 7.414109000E-03 5.049717000E-03 3.416345000E-03 2.299531000E-03 1.544139000E-03 1.039017000E-03 7.050780000E-04 4.862580000E-04 3.433630000E-04 2.496410000E-04 1.874320000E-04 1.452940000E-04 1.160290000E-04 9.507900000E-05
335 4.969657100E-02 3.630974700E-02 2.599904300E-02 1.832230200E-02 1.275085500E-02 8.783731000E-03 5.999626000E-03 4.068122000E-03 2.741697000E-03 1.840038000E-03 1.233745000E-03 8.306430000E-04 5.652640000E-04 3.915540000E-04 2.778140000E-04 2.027530000E-04 1.525220000E-04 1.182380000E-04 9.431100000E-05
340 5.619074700E-02 4.148563800E-02 2.994993200E-02 2.124241500E-02 1.485925000E-02 1.028073600E-02 7.049487000E-03 4.797094000E-03 3.243065000E-03 2.181084000E-03 1.462629000E-03 9.817590000E-04 6.631850000E-04 4.536630000E-04 3.161540000E-04 2.255780000E-04 1.652750000E-04 1.245480000E-04 9.655900000E-05
