fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0DL0 6:59 295.9 39.18 1.000E+000 1.151E+000 1.992E-006 2.025E+004 2.680E+000 1.593E-008 1.434E-004 2.209E-001 1.434E-004 1.362E-005 4.299E-001 1.408E-001 9.666E-005 9.857E-003 
0DL1 7:2 295.9 39.18 1.000E+000 1.154E+000 1.987E-006 2.025E+004 2.682E+000 1.592E-008 1.433E-004 2.209E-001 1.432E-004 1.360E-005 4.298E-001 1.408E-001 9.651E-005 1.228E-002 
0DL2 7:5 295.9 39.18 1.000E+000 1.135E+000 2.081E-006 2.025E+004 2.667E+000 1.627E-008 1.436E-004 2.213E-001 1.436E-004 1.370E-005 4.311E-001 1.414E-001 9.683E-005 4.306E-003 
0DL3 7:7 295.9 39.18 1.000E+000 1.144E+000 2.017E-006 2.025E+004 2.678E+000 1.600E-008 1.440E-004 2.213E-001 1.439E-004 1.371E-005 4.304E-001 1.411E-001 9.708E-005 2.545E-003 
0DL4 7:9 295.9 39.18 1.000E+000 1.156E+000 1.974E-006 2.025E+004 2.681E+000 1.592E-008 1.436E-004 2.210E-001 1.436E-004 1.365E-005 4.300E-001 1.409E-001 9.680E-005 1.753E-003 
0DL5 7:13 295.9 39.18 1.000E+000 1.166E+000 1.966E-006 2.025E+004 2.676E+000 1.607E-008 1.444E-004 2.216E-001 1.443E-004 1.378E-005 4.308E-001 1.414E-001 9.740E-005 1.414E-002 
0DL6 7:16 295.9 39.18 1.000E+000 1.095E+000 2.152E-006 2.025E+004 2.671E+000 1.616E-008 1.443E-004 2.215E-001 1.443E-004 1.378E-005 4.311E-001 1.414E-001 9.737E-005 4.701E-003 
0DL7 7:18 295.9 39.18 1.000E+000 1.097E+000 2.168E-006 2.025E+004 2.671E+000 1.614E-008 1.444E-004 2.215E-001 1.443E-004 1.378E-005 4.310E-001 1.413E-001 9.745E-005 2.528E-003 
0DL8 7:21 295.9 39.18 1.000E+000 1.135E+000 2.047E-006 2.025E+004 2.679E+000 1.593E-008 1.444E-004 2.213E-001 1.444E-004 1.375E-005 4.304E-001 1.411E-001 9.735E-005 3.762E-003 
0DL9 7:23 295.9 39.18 1.000E+000 1.142E+000 2.017E-006 2.025E+004 2.679E+000 1.596E-008 1.443E-004 2.213E-001 1.443E-004 1.375E-005 4.305E-001 1.412E-001 9.731E-005 1.549E-003 
