T nFsrh nFBsrh dnsrh nF nFB dn
290 1.188661330E+00 1.000718153E+0 1.879431770E-01 1.188661330E+00 1.000718153E+0 1.879431770E-01
295 1.186678925E+00 1.000697362E+0 1.859815630E-01 1.186678925E+00 1.000697362E+0 1.859815630E-01
300 1.194590283E+00 1.000678029E+0 1.939122540E-01 1.194590283E+00 1.000678029E+0 1.939122540E-01
305 1.200841570E+00 1.000660019E+0 2.001815510E-01 1.200841570E+00 1.000660019E+0 2.001815510E-01
310 1.200520783E+00 1.000643216E+0 1.998775670E-01 1.200520783E+00 1.000643216E+0 1.998775670E-01
315 1.202619077E+00 1.000627515E+0 2.019915620E-01 1.202619077E+00 1.000627515E+0 2.019915620E-01
320 1.206120841E+00 1.000612822E+0 2.055080190E-01 1.206120841E+00 1.000612822E+0 2.055080190E-01
325 1.212281068E+00 1.000599054E+0 2.116820140E-01 1.212281068E+00 1.000599054E+0 2.116820140E-01
330 1.217966706E+00 1.000586135E+0 2.173805710E-01 1.217966706E+00 1.000586135E+0 2.173805710E-01
335 1.222629606E+00 1.000573997E+0 2.220556090E-01 1.222629606E+00 1.000573997E+0 2.220556090E-01
340 1.226016805E+00 1.000562581E+0 2.254542240E-01 1.226016805E+00 1.000562581E+0 2.254542240E-01
