T nFsrh nFBsrh dnsrh nF nFB dn
290 1.174250920E+00 1.000632548E+0 1.736183720E-01 1.174250920E+00 1.000632548E+0 1.736183720E-01
295 1.182083288E+00 1.000614235E+0 1.814690530E-01 1.182083288E+00 1.000614235E+0 1.814690530E-01
300 1.189693563E+00 1.000597206E+0 1.890963570E-01 1.189693563E+00 1.000597206E+0 1.890963570E-01
305 1.187492095E+00 1.000581343E+0 1.869107520E-01 1.187492095E+00 1.000581343E+0 1.869107520E-01
310 1.194520100E+00 1.000566543E+0 1.939535570E-01 1.194520100E+00 1.000566543E+0 1.939535570E-01
315 1.195897452E+00 1.000552714E+0 1.953447380E-01 1.195897452E+00 1.000552714E+0 1.953447380E-01
320 1.197949177E+00 1.000539772E+0 1.974094050E-01 1.197949177E+00 1.000539772E+0 1.974094050E-01
325 1.203196189E+00 1.000527645E+0 2.026685440E-01 1.203196189E+00 1.000527645E+0 2.026685440E-01
330 1.207327651E+00 1.000516266E+0 2.068113850E-01 1.207327651E+00 1.000516266E+0 2.068113850E-01
335 1.210038214E+00 1.000505575E+0 2.095326390E-01 1.210038214E+00 1.000505575E+0 2.095326390E-01
340 1.202031920E+00 1.000495520E+0 2.015364000E-01 1.202031920E+00 1.000495520E+0 2.015364000E-01
