T nFsrh nFBsrh dnsrh nF nFB dn
290 1.169904631E+00 1.000565447E+0 1.693391840E-01 1.169904631E+00 1.000565447E+0 1.693391840E-01
295 1.177211910E+00 1.000549078E+0 1.766628320E-01 1.177211910E+00 1.000549078E+0 1.766628320E-01
300 1.179915622E+00 1.000533855E+0 1.793817670E-01 1.179915622E+00 1.000533855E+0 1.793817670E-01
305 1.181557053E+00 1.000519675E+0 1.810373780E-01 1.181557053E+00 1.000519675E+0 1.810373780E-01
310 1.186479222E+00 1.000506445E+0 1.859727770E-01 1.186479222E+00 1.000506445E+0 1.859727770E-01
315 1.188172210E+00 1.000494082E+0 1.876781280E-01 1.188172210E+00 1.000494082E+0 1.876781280E-01
320 1.189254380E+00 1.000482513E+0 1.887718670E-01 1.189254380E+00 1.000482513E+0 1.887718670E-01
325 1.192674356E+00 1.000471673E+0 1.922026830E-01 1.192674356E+00 1.000471673E+0 1.922026830E-01
330 1.191253147E+00 1.000461501E+0 1.907916460E-01 1.191253147E+00 1.000461501E+0 1.907916460E-01
335 1.176834268E+00 1.000451944E+0 1.763823240E-01 1.176834268E+00 1.000451944E+0 1.763823240E-01
340 1.163854452E+00 1.000442955E+0 1.634114970E-01 1.163854452E+00 1.000442955E+0 1.634114970E-01
