Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.017819021E+00 1.011675888E+00 6.143133000E-03 1.016802765E+00 1.010220309E+00 6.582456000E-03
1.468000E+10 1.017780748E+00 1.011672202E+00 6.108546000E-03 1.017075443E+00 1.010635407E+00 6.440036000E-03
2.154000E+10 1.017725223E+00 1.011667950E+00 6.057273000E-03 1.017238818E+00 1.010938763E+00 6.300055000E-03
3.162000E+10 1.017645102E+00 1.011661012E+00 5.984090000E-03 1.017311233E+00 1.011152915E+00 6.158318000E-03
4.642000E+10 1.017530410E+00 1.011652185E+00 5.878225000E-03 1.017302075E+00 1.011300358E+00 6.001717000E-03
6.813000E+10 1.017368131E+00 1.011639688E+00 5.728443000E-03 1.017212438E+00 1.011397091E+00 5.815347000E-03
1.000000E+11 1.017142405E+00 1.011623845E+00 5.518560000E-03 1.017036522E+00 1.011456962E+00 5.579560000E-03
1.468000E+11 1.016836160E+00 1.011599565E+00 5.236595000E-03 1.016764322E+00 1.011484913E+00 5.279409000E-03
2.154000E+11 1.016435582E+00 1.011569188E+00 4.866394000E-03 1.016386933E+00 1.011490389E+00 4.896544000E-03
3.162000E+11 1.015939040E+00 1.011532873E+00 4.406167000E-03 1.015906116E+00 1.011478612E+00 4.427504000E-03
4.642000E+11 1.014824609E+00 1.011495678E+00 3.328931000E-03 1.014691818E+00 1.011458157E+00 3.233661000E-03
6.813000E+11 1.012144200E+00 1.011471065E+00 6.731350000E-04 1.012131977E+00 1.011444929E+00 6.870480000E-04
1.000000E+12 1.011875603E+00 1.011487342E+00 3.882610000E-04 1.011866975E+00 1.011468905E+00 3.980700000E-04
1.468000E+12 1.011849294E+00 1.011595074E+00 2.542200000E-04 1.011842972E+00 1.011581806E+00 2.611660000E-04
2.154000E+12 1.012141502E+00 1.011871051E+00 2.704510000E-04 1.012136654E+00 1.011861212E+00 2.754420000E-04
3.162000E+12 1.012864406E+00 1.012416491E+00 4.479150000E-04 1.012860481E+00 1.012408889E+00 4.515920000E-04
4.642000E+12 1.014043156E+00 1.013333739E+00 7.094170000E-04 1.014039820E+00 1.013327574E+00 7.122460000E-04
6.813000E+12 1.015716516E+00 1.014719542E+00 9.969740000E-04 1.015713570E+00 1.014714288E+00 9.992820000E-04
1.000000E+13 1.017873104E+00 1.016665569E+00 1.207535000E-03 1.017870434E+00 1.016660888E+00 1.209546000E-03
