fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_330 001_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 4.321320017E-28 1.000000000E+20 1.031051797E+00 4.924105325E-13 1.539474658E-02 
001_330_SRH 001_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 4.372890618E-28 1.000000000E+20 1.033926245E+00 4.684624557E-13 1.686636584E-02 
002_330 002_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.443377853E-28 1.000000000E+20 1.031827828E+00 7.098398331E-13 1.578949372E-02 
002_330_SRH 002_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 4.324633436E-28 1.000000000E+20 1.033840754E+00 6.859552497E-13 1.681966087E-02 
003_330 003_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 8.834740897E-28 1.000000000E+20 1.032320070E+00 1.027142047E-12 1.603703616E-02 
003_330_SRH 003_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 8.705094840E-28 1.000000000E+20 1.033716293E+00 1.003307815E-12 1.675148788E-02 
004_330 004_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 4.570003409E-28 1.000000000E+20 1.032574446E+00 1.488906750E-12 1.616027455E-02 
004_330_SRH 004_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 6.478793216E-28 1.000000000E+20 1.033535787E+00 1.465115114E-12 1.665223746E-02 
005_330 005_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 5.724162802E-28 1.000000000E+20 1.032617518E+00 2.158252947E-12 1.617148976E-02 
005_330_SRH 005_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.716925572E-27 1.000000000E+20 1.033275456E+00 2.134501346E-12 1.650829178E-02 
006_330 006_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.298648910E-27 1.000000000E+20 1.032455176E+00 3.123038595E-12 1.607129601E-02 
006_330_SRH 006_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.300689524E-27 1.000000000E+20 1.032903049E+00 3.099329665E-12 1.630068353E-02 
007_330 007_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.150584346E-27 1.000000000E+20 1.032073386E+00 4.502598592E-12 1.584827474E-02 
007_330_SRH 007_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.926415389E-28 1.000000000E+20 1.032376624E+00 4.478940525E-12 1.600368775E-02 
008_330 008_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.610184072E-27 1.000000000E+20 1.031441188E+00 6.453367279E-12 1.547918107E-02 
008_330_SRH 008_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 5.424079753E-28 1.000000000E+20 1.031645277E+00 6.429774599E-12 1.558384242E-02 
009_330 009_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 5.773084168E-27 1.000000000E+20 1.030518126E+00 9.170185176E-12 1.493057546E-02 
009_330_SRH 009_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.890161517E-27 1.000000000E+20 1.030654528E+00 9.146679864E-12 1.500052582E-02 
010_330 010_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.741643334E-26 1.000000000E+20 1.029270105E+00 1.287869357E-11 1.416392160E-02 
010_330_SRH 010_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.390276897E-26 1.000000000E+20 1.029360530E+00 1.285530631E-11 1.421020708E-02 
011_330 011_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.520376156E-26 1.000000000E+20 1.027698221E+00 1.781519864E-11 1.314736384E-02 
011_330_SRH 011_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.168450494E-26 1.000000000E+20 1.027757648E+00 1.779196970E-11 1.317758711E-02 
012_330 012_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.592622808E-26 1.000000000E+20 1.025880827E+00 2.419755532E-11 1.187734157E-02 
012_330_SRH 012_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.666248760E-26 1.000000000E+20 1.025919599E+00 2.417453301E-11 1.189673897E-02 
013_330 013_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.879557277E-26 1.000000000E+20 1.024015623E+00 3.220561292E-11 1.040870893E-02 
