Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.127210049E+00 1.198799221E+00 -7.158917200E-02 1.126311776E+00 1.195258538E+00 -6.894676200E-02 8.982730000E-04 3.540683000E-03
1.468000E+10 1.127944240E+00 1.198832847E+00 -7.088860700E-02 1.127338412E+00 1.196367267E+00 -6.902885500E-02 6.058280000E-04 2.465580000E-03
2.154000E+10 1.129005834E+00 1.198881950E+00 -6.987611600E-02 1.128595577E+00 1.197174243E+00 -6.857866600E-02 4.102570000E-04 1.707707000E-03
3.162000E+10 1.130530262E+00 1.198953498E+00 -6.842323600E-02 1.130251278E+00 1.197775315E+00 -6.752403700E-02 2.789840000E-04 1.178183000E-03
4.642000E+10 1.132697485E+00 1.199057411E+00 -6.635992600E-02 1.132506858E+00 1.198246625E+00 -6.573976700E-02 1.906270000E-04 8.107860000E-04
6.813000E+10 1.135734332E+00 1.199207625E+00 -6.347329300E-02 1.135603261E+00 1.198650388E+00 -6.304712700E-02 1.310710000E-04 5.572370000E-04
1.000000E+11 1.139902796E+00 1.199423330E+00 -5.952053400E-02 1.139811814E+00 1.199040393E+00 -5.922857900E-02 9.098200000E-05 3.829370000E-04
1.468000E+11 1.145460310E+00 1.199730147E+00 -5.426983700E-02 1.145396223E+00 1.199466685E+00 -5.407046200E-02 6.408700000E-05 2.634620000E-04
2.154000E+11 1.152577331E+00 1.200160954E+00 -4.758362300E-02 1.152531175E+00 1.199979219E+00 -4.744804400E-02 4.615600000E-05 1.817350000E-04
3.162000E+11 1.161212395E+00 1.200755479E+00 -3.954308400E-02 1.161178101E+00 1.200629545E+00 -3.945144400E-02 3.429400000E-05 1.259340000E-04
4.642000E+11 1.170988848E+00 1.201557944E+00 -3.056909600E-02 1.170962375E+00 1.201470073E+00 -3.050769800E-02 2.647300000E-05 8.787100000E-05
6.813000E+11 1.181178822E+00 1.202612305E+00 -2.143348300E-02 1.181157626E+00 1.202550340E+00 -2.139271400E-02 2.119600000E-05 6.196500000E-05
1.000000E+12 1.190897425E+00 1.203956115E+00 -1.305869000E-02 1.190880001E+00 1.203911759E+00 -1.303175800E-02 1.742400000E-05 4.435600000E-05
1.468000E+12 1.199456225E+00 1.205615385E+00 -6.159160000E-03 1.199441742E+00 1.205582987E+00 -6.141245000E-03 1.448300000E-05 3.239800000E-05
2.154000E+12 1.206623953E+00 1.207602728E+00 -9.787750000E-04 1.206611889E+00 1.207578441E+00 -9.665520000E-04 1.206400000E-05 2.428700000E-05
3.162000E+12 1.212587597E+00 1.209917710E+00 2.669887000E-03 1.212577542E+00 1.209898948E+00 2.678594000E-03 1.005500000E-05 1.876200000E-05
4.642000E+12 1.217704250E+00 1.212547306E+00 5.156944000E-03 1.217695822E+00 1.212532328E+00 5.163494000E-03 8.428000000E-06 1.497800000E-05
6.813000E+12 1.222289000E+00 1.215467021E+00 6.821979000E-03 1.222281866E+00 1.215454698E+00 6.827168000E-03 7.134000000E-06 1.232300000E-05
1.000000E+13 1.226542258E+00 1.218646344E+00 7.895914000E-03 1.226536144E+00 1.218635947E+00 7.900197000E-03 6.114000000E-06 1.039700000E-05
