fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.341159074E-16 1.000000000E+20 1.265321265E+00 6.938033111E-17 8.320958644E-04 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.243147192E-18 1.000000000E+20 1.330599496E+00 7.236696989E-17 5.970523025E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.375483837E-16 1.000000000E+20 1.269396514E+00 1.010893273E-16 1.150788361E-03 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.352137410E-17 1.000000000E+20 1.330763149E+00 1.062392414E-16 5.982095796E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.425290224E-16 1.000000000E+20 1.272253956E+00 1.476425560E-16 1.551035272E-03 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.974059699E-17 1.000000000E+20 1.330771726E+00 1.559372355E-16 5.995578523E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.501511569E-16 1.000000000E+20 1.278715615E+00 2.167617529E-16 2.034013519E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.874976264E-17 1.000000000E+20 1.330784028E+00 2.288830873E-16 6.015260691E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.616786716E-16 1.000000000E+20 1.287889359E+00 3.195270456E-16 2.595038486E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.172250132E-17 1.000000000E+20 1.330801658E+00 3.359512189E-16 6.043923045E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.780025437E-16 1.000000000E+20 1.296417034E+00 4.789872711E-16 3.197622410E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.024254364E-17 1.000000000E+20 1.330826783E+00 4.931021329E-16 6.085516209E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.000466656E-16 1.000000000E+20 1.297184777E+00 7.024356765E-16 3.782830936E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.636026380E-17 1.000000000E+20 1.330862188E+00 7.237607413E-16 6.145571936E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.348604073E-16 1.000000000E+20 1.310878783E+00 1.044835449E-15 4.396301123E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.225649011E-16 1.000000000E+20 1.330911271E+00 1.062306515E-15 6.231678704E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.829857459E-16 1.000000000E+20 1.316693989E+00 1.536352770E-15 4.899313890E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.715773643E-16 1.000000000E+20 1.330977747E+00 1.559195127E-15 6.353950730E-03 
