N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 9.632817000E-03 -1.504463450E-01 -1.154808820E-01 -1.701078100E-02 1.934484600E-02 3.740291900E-02 4.994527500E-02 5.927425600E-02 6.130630900E-02
1.016672606E+01 9.653693000E-03 -1.511669370E-01 -1.170208890E-01 -1.777930200E-02 1.926502900E-02 3.808464700E-02 5.165852500E-02 6.245470100E-02 6.610068800E-02
1.033324570E+01 9.622773000E-03 -1.514919000E-01 -1.177319040E-01 -1.821490500E-02 1.924110200E-02 3.862715800E-02 5.298178300E-02 6.483502400E-02 6.959492600E-02
1.049996187E+01 9.548396000E-03 -1.520807370E-01 -1.176374090E-01 -1.831939000E-02 1.928322500E-02 3.905335300E-02 5.397821800E-02 6.692069100E-02 7.188746400E-02
1.066670514E+01 9.427902000E-03 -1.526149410E-01 -1.166910160E-01 -1.807553500E-02 1.940187700E-02 3.936931400E-02 5.466416300E-02 6.781612800E-02 7.309072600E-02
1.083333839E+01 9.249681000E-03 -1.532017200E-01 -1.147641410E-01 -1.744119900E-02 1.961197500E-02 3.957504300E-02 5.502593400E-02 6.821113400E-02 7.329296400E-02
1.100000000E+01 8.817092000E-03 -1.539206610E-01 -1.116382510E-01 -1.634577700E-02 1.993436500E-02 3.966971700E-02 5.503931800E-02 6.795554900E-02 7.263734100E-02
1.116672606E+01 6.273950000E-03 -1.548719930E-01 -1.070088520E-01 -1.469330100E-02 2.039453600E-02 3.965245700E-02 5.468547800E-02 6.710687400E-02 7.114167900E-02
1.133324570E+01 2.542569000E-03 -1.561433210E-01 -1.005161630E-01 -1.237705900E-02 2.101757100E-02 3.952247900E-02 5.396456300E-02 6.566685900E-02 6.897491100E-02
1.149996187E+01 -2.766271000E-03 -1.578699340E-01 -9.182634500E-02 -9.313604000E-03 2.181789200E-02 3.928060300E-02 5.291113200E-02 6.377658600E-02 6.650597300E-02
1.166670514E+01 -1.010982600E-02 -1.601217730E-01 -8.078635800E-02 -5.498882000E-03 2.278408900E-02 3.893419900E-02 5.160858600E-02 6.166302900E-02 6.406064100E-02
1.183333839E+01 -1.993932600E-02 -1.630002250E-01 -6.764338500E-02 -1.074972000E-03 2.386415300E-02 3.850387900E-02 5.019304300E-02 5.959708100E-02 6.191988100E-02
1.200000000E+01 -3.254222700E-02 -1.664453510E-01 -5.323153300E-02 3.632792000E-03 2.496343900E-02 3.802941900E-02 4.883457300E-02 5.782835600E-02 6.029119100E-02
1.216672606E+01 -4.778951300E-02 -1.608517970E-01 -3.892541300E-02 8.166267000E-03 2.596847000E-02 3.756918100E-02 4.769690100E-02 5.652761400E-02 5.927422100E-02
1.233324570E+01 -6.486131100E-02 -1.284446830E-01 -2.621115200E-02 1.208788200E-02 2.679202400E-02 3.718956300E-02 4.689420100E-02 5.576215300E-02 5.887192400E-02
1.249996187E+01 -8.214213600E-02 -1.010832510E-01 -1.606190200E-02 1.515201100E-02 2.740932400E-02 3.694621000E-02 4.646743700E-02 5.550677300E-02 5.901574400E-02
1.266670514E+01 -9.759036800E-02 -8.033816300E-02 -8.609672000E-03 1.736285000E-02 2.785500700E-02 3.686596700E-02 4.638906500E-02 5.567563900E-02 5.959457400E-02
1.283333839E+01 -1.095241420E-01 -6.546646900E-02 -3.361505000E-03 1.888823500E-02 2.818702700E-02 3.694085100E-02 4.658833300E-02 5.615848200E-02 6.045427800E-02
1.300000000E+01 -1.173073010E-01 -5.474666900E-02 3.392830000E-04 1.992805100E-02 2.845177800E-02 3.713717900E-02 4.698190200E-02 5.684908000E-02 6.149355500E-02
