N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.071357600E-02 1.074015600E-02 1.069226100E-02 1.056902900E-02 1.035878800E-02 1.004023900E-02 9.584197000E-03 8.957669000E-03 8.132855000E-03 7.103423000E-03 5.907021000E-03 -3.079723000E-03 -2.346061100E-02 -4.516483500E-02 -6.580523300E-02 -8.301767400E-02 -9.550528500E-02 -1.033881650E-01 -1.076190000E-01
1.600000000E+01 1.598603400E-02 1.594595300E-02 1.601093000E-02 1.620254700E-02 1.654610800E-02 1.707227200E-02 1.781342600E-02 1.879248100E-02 2.000474000E-02 2.139673900E-02 2.285660500E-02 2.423477500E-02 2.539857100E-02 2.628838400E-02 2.693032900E-02 2.739777900E-02 2.776137900E-02 2.806452800E-02 2.832535500E-02
1.700000000E+01 6.275275300E-02 6.828735600E-02 7.205640600E-02 7.408733800E-02 7.452629500E-02 7.359955000E-02 7.161102300E-02 6.897870600E-02 6.618652400E-02 6.325002900E-02 6.087135900E-02 5.908578600E-02 5.794514800E-02 5.741613500E-02 5.741515100E-02 5.782274700E-02 5.845771100E-02 5.941791700E-02 6.043334700E-02
1.549996187E+01 -1.518909230E-01 -1.528387590E-01 -1.525602480E-01 -1.509857520E-01 -1.479233410E-01 -1.430575640E-01 -1.359732360E-01 -1.262307720E-01 -1.135266780E-01 -9.795265500E-02 -8.028029400E-02 -6.204814300E-02 -4.518319200E-02 -3.121292400E-02 -2.064295000E-02 -1.302671000E-02 -7.533141000E-03 -3.445942000E-03 -3.138290000E-04
1.649996187E+01 5.397436400E-02 5.603109900E-02 5.746035000E-02 5.833194700E-02 5.867802300E-02 5.850811100E-02 5.783210500E-02 5.668693300E-02 5.516095000E-02 5.340657500E-02 5.162588000E-02 5.002567600E-02 4.876217800E-02 4.790637700E-02 4.744692100E-02 4.732043300E-02 4.744756700E-02 4.775744500E-02 4.819791800E-02
1.674996808E+01 6.223454800E-02 6.600531100E-02 6.859470300E-02 7.009359000E-02 7.057748900E-02 7.010872400E-02 6.877603600E-02 6.674102100E-02 6.426019100E-02 6.165797700E-02 5.925611400E-02 5.729669300E-02 5.589986600E-02 5.507130500E-02 5.474162800E-02 5.481069800E-02 5.517922600E-02 5.573126200E-02 5.641779700E-02
1.624993176E+01 3.890680400E-02 3.970212200E-02 4.027312500E-02 4.065679900E-02 4.087270700E-02 4.093035000E-02 4.083382300E-02 4.058608500E-02 4.019484000E-02 3.968071800E-02 3.908503500E-02 3.847119500E-02 3.791530000E-02 3.748612300E-02 3.722427300E-02 3.713355300E-02 3.718892600E-02 3.735398700E-02 3.759514400E-02
1.574996808E+01 -3.121058100E-02 -3.182087000E-02 -3.189536700E-02 -3.140995900E-02 -3.030072700E-02 -2.846456100E-02 -2.577312500E-02 -2.210932100E-02 -1.743314500E-02 -1.186968600E-02 -5.777594000E-03 2.768910000E-04 5.688593000E-03 1.005201100E-02 1.329237100E-02 1.559457900E-02 1.722702500E-02 1.841153800E-02 1.928723800E-02
1.524993176E+01 -1.322959940E-01 -1.331006740E-01 -1.338320060E-01 -1.346025760E-01 -1.355217660E-01 -1.367081250E-01 -1.382969740E-01 -1.404404540E-01 -1.432934110E-01 -1.469768860E-01 -1.515138330E-01 -1.567483810E-01 -1.622922810E-01 -1.375248340E-01 -1.104719160E-01 -9.040941200E-02 -7.559671300E-02 -6.420606000E-02 -5.510091300E-02
