N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+15 330 3.800E-4 3.838674E+1 1.630420E+1 5.416100E-1 7.842090E+1
1.468000E+10 1.778E+15 330 3.800E-4 3.836387E+1 1.625390E+1 5.405070E-1 7.838510E+1
2.154000E+10 1.778E+15 330 3.800E-4 3.833065E+1 1.618340E+1 5.389330E-1 7.834110E+1
3.162000E+10 1.778E+15 330 3.800E-4 3.828263E+1 1.608640E+1 5.367630E-1 7.828430E+1
4.642000E+10 1.778E+15 330 3.800E-4 3.821365E+1 1.595500E+1 5.338690E-1 7.820680E+1
6.813000E+10 1.778E+15 330 3.800E-4 3.811556E+1 1.577700E+1 5.301260E-1 7.808040E+1
1.000000E+11 1.778E+15 330 3.800E-4 3.797797E+1 1.555930E+1 5.253820E-1 7.797980E+1
1.468000E+11 1.778E+15 330 3.800E-4 3.778858E+1 1.528500E+1 5.197790E-1 7.781930E+1
2.154000E+11 1.778E+15 330 3.800E-4 3.753452E+1 1.496890E+1 5.133660E-1 7.768400E+1
3.162000E+11 1.778E+15 330 3.800E-4 3.720491E+1 1.460140E+1 5.064570E-1 7.749120E+1
4.642000E+11 1.778E+15 330 3.800E-4 3.679463E+1 1.419800E+1 4.993530E-1 7.727460E+1
6.813000E+11 1.778E+15 330 3.800E-4 3.630775E+1 1.377660E+1 4.922860E-1 7.707710E+1
1.000000E+12 1.778E+15 330 3.800E-4 3.575807E+1 1.333670E+1 4.854760E-1 7.682570E+1
1.468000E+12 1.778E+15 330 3.800E-4 3.516463E+1 1.289680E+1 4.790410E-1 7.655990E+1
2.154000E+12 1.778E+15 330 3.800E-4 3.454468E+1 1.246810E+1 4.729310E-1 7.631690E+1
3.162000E+12 1.778E+15 330 3.800E-4 3.390702E+1 1.204000E+1 4.670680E-1 7.602510E+1
4.642000E+12 1.778E+15 330 3.800E-4 3.325187E+1 1.162210E+1 4.613340E-1 7.576250E+1
6.813000E+12 1.778E+15 330 3.800E-4 3.257455E+1 1.119820E+1 4.555810E-1 7.545800E+1
1.000000E+13 1.778E+15 330 3.800E-4 3.186982E+1 1.077780E+1 4.497720E-1 7.519000E+1
1.468000E+13 1.778E+15 330 3.800E-4 3.113407E+1 1.034770E+1 4.438330E-1 7.488410E+1
2.154000E+13 1.778E+15 330 3.800E-4 3.036542E+1 9.913900E+0 4.377810E-1 7.457790E+1
3.162000E+13 1.778E+15 330 3.800E-4 2.956337E+1 9.480400E+0 4.316110E-1 7.429820E+1
4.642000E+13 1.778E+15 330 3.800E-4 2.872851E+1 9.038200E+0 4.253080E-1 7.397210E+1
6.813000E+13 1.778E+15 330 3.800E-4 2.786246E+1 8.598400E+0 4.188940E-1 7.367070E+1
1.000000E+14 1.778E+15 330 3.800E-4 2.696796E+1 8.151700E+0 4.123490E-1 7.330510E+1
